state,date,monthly_population,yearly_population,year,month,monthly_emissions,prcp,snow,tavg,gdp_rel_2017,yearly_gdp_rel_2017,gdp_rel_2017_interp,monthly_energy_prod,monthly_energy_use,yearly_energy_prod,yearly_energy_use,monthly_energy_flow,yearly_energy_flow,monthly_num_plants,yearly_num_plants
KS,1990-04-01,,,1990,4,1971729.025699812,0.8,0.1,54.3,,,,91106.47222222222,86695.0,1060601.0,1074330.0,4411.472222222219,-13729.0,,
KS,1990-05-01,,,1990,5,2242315.2816012558,1.3,0.0,63.7,,,,90766.09027777778,87049.0625,1060601.0,1074330.0,3717.027777777781,-13729.0,,
KS,1990-06-01,,,1990,6,2702672.0045968154,1.91,0.0,81.7,,,,90425.70833333334,87403.125,1060601.0,1074330.0,3022.583333333343,-13729.0,,
KS,1990-07-01,,,1990,7,3163349.53070228,1.72,0.0,81.7,,,,90085.32638888888,87757.1875,1060601.0,1074330.0,2328.1388888888905,-13729.0,,
KS,1990-08-01,,,1990,8,3060025.3986515743,2.01,0.0,80.8,,,,89744.94444444445,88111.25,1060601.0,1074330.0,1633.6944444444523,-13729.0,,
KS,1990-09-01,,,1990,9,2526944.76617771,1.94,0.0,74.3,,,,89404.5625,88465.3125,1060601.0,1074330.0,939.25,-13729.0,,
KS,1990-10-01,,,1990,10,2261354.7353095426,0.64,0.0,58.3,,,,89064.18055555556,88819.375,1060601.0,1074330.0,244.805555555562,-13729.0,,
KS,1990-11-01,,,1990,11,2229738.397400427,2.01,0.0,50.4,,,,88723.79861111111,89173.4375,1060601.0,1074330.0,-449.6388888888905,-13729.0,,
KS,1990-12-01,,,1990,12,2537620.18302353,0.78,4.8,30.2,,,,88383.41666666667,89527.5,1060601.0,1074330.0,-1144.0833333333285,-13729.0,,
KY,1990-01-01,,,1990,1,6914302.828748412,3.9,1.9,43.1,,,,365568.2847222222,122083.98611111112,4556004.0,1469560.0,243484.29861111107,3086444.0,,
KY,1990-02-01,,,1990,2,6034306.585888787,6.72,0.8,44.3,,,,366849.9861111111,122118.47222222222,4556004.0,1469560.0,244731.5138888889,3086444.0,,
KY,1990-03-01,,,1990,3,5953648.861117211,2.78,4.1,51.2,,,,368131.6875,122152.95833333331,4556004.0,1469560.0,245978.7291666667,3086444.0,,
KY,1990-04-01,,,1990,4,5297997.027715795,3.46,0.0,55.5,,,,369413.3888888889,122187.44444444444,4556004.0,1469560.0,247225.94444444444,3086444.0,,
KY,1990-05-01,,,1990,5,5809704.465070033,11.57,0.0,64.2,,,,370695.09027777775,122221.93055555556,4556004.0,1469560.0,248473.1597222222,3086444.0,,
KY,1990-06-01,,,1990,6,6569386.933397202,6.13,0.0,75.1,,,,371976.7916666666,122256.41666666666,4556004.0,1469560.0,249720.375,3086444.0,,
KY,1990-07-01,,,1990,7,7196778.332306095,1.96,0.0,78.5,,,,373258.4930555556,122290.90277777778,4556004.0,1469560.0,250967.59027777775,3086444.0,,
KY,1990-08-01,,,1990,8,7174342.071824602,3.21,0.0,77.4,,,,374540.1944444445,122325.38888888888,4556004.0,1469560.0,252214.8055555556,3086444.0,,
KY,1990-09-01,,,1990,9,6151570.886292608,2.57,0.0,71.7,,,,375821.8958333333,122359.875,4556004.0,1469560.0,253462.0208333333,3086444.0,,
KY,1990-10-01,,,1990,10,5670947.706249739,3.97,0.0,58.7,,,,377103.5972222223,122394.36111111112,4556004.0,1469560.0,254709.23611111112,3086444.0,,
KY,1990-11-01,,,1990,11,5603258.058459872,2.35,0.0,52.0,,,,378385.2986111111,122428.84722222222,4556004.0,1469560.0,255956.4513888889,3086444.0,,
KY,1990-12-01,,,1990,12,6469517.262959639,8.87,4.1,40.7,,,,379667.0,122463.33333333331,4556004.0,1469560.0,257203.6666666667,3086444.0,,
LA,1990-01-01,,,1990,1,3159405.7292429204,7.59,0.0,57.2,,,,263532.2430555556,309273.6875,3132466.0,3699880.0,-45741.44444444444,-567414.0,,
LA,1990-02-01,,,1990,2,2663586.4407026656,11.46,0.0,61.3,,,,263305.56944444444,309187.2916666666,3132466.0,3699880.0,-45881.72222222219,-567414.0,,
LA,1990-03-01,,,1990,3,2611769.4328935985,5.98,0.0,63.2,,,,263078.8958333334,309100.8958333333,3132466.0,3699880.0,-46021.99999999994,-567414.0,,
LA,1990-04-01,,,1990,4,2532019.4091604566,4.59,0.0,67.5,,,,262852.22222222225,309014.5,3132466.0,3699880.0,-46162.27777777775,-567414.0,,
LA,1990-05-01,,,1990,5,3196949.0168864843,5.87,0.0,76.2,,,,262625.5486111111,308928.1041666666,3132466.0,3699880.0,-46302.555555555504,-567414.0,,
LA,1990-06-01,,,1990,6,3606751.170264155,1.02,0.0,82.6,,,,262398.875,308841.7083333333,3132466.0,3699880.0,-46442.833333333314,-567414.0,,
LA,1990-07-01,,,1990,7,3995538.0683052833,2.3,0.0,82.3,,,,262172.2013888889,308755.3125,3132466.0,3699880.0,-46583.11111111112,-567414.0,,
LA,1990-08-01,,,1990,8,4010644.95208972,2.45,0.0,83.0,,,,261945.52777777775,308668.9166666666,3132466.0,3699880.0,-46723.38888888885,-567414.0,,
LA,1990-09-01,,,1990,9,3408530.175654342,4.55,0.0,79.6,,,,261718.8541666667,308582.5208333333,3132466.0,3699880.0,-46863.66666666663,-567414.0,,
LA,1990-10-01,,,1990,10,2910606.482091502,2.39,0.0,68.1,,,,261492.1805555556,308496.125,3132466.0,3699880.0,-47003.94444444444,-567414.0,,
LA,1990-11-01,,,1990,11,2746943.097596437,3.21,0.0,62.3,,,,261265.50694444447,308409.7291666666,3132466.0,3699880.0,-47144.22222222216,-567414.0,,
LA,1990-12-01,,,1990,12,3034648.159342431,9.67,0.0,58.9,,,,261038.8333333333,308323.3333333333,3132466.0,3699880.0,-47284.49999999997,-567414.0,,
MA,1990-01-01,,,1990,1,2594362.855576481,3.78,7.0,36.4,,,,8090.944444444444,118609.64583333331,110174.0,1405515.0,-110518.70138888888,-1295341.0,,
MA,1990-02-01,,,1990,2,2241015.101844204,3.6,16.9,34.1,,,,8190.055555555555,118474.79166666669,110174.0,1405515.0,-110284.73611111112,-1295341.0,,
MA,1990-03-01,,,1990,3,2191411.513938432,1.71,4.1,40.1,,,,8289.166666666666,118339.9375,110174.0,1405515.0,-110050.77083333331,-1295341.0,,
MA,1990-04-01,,,1990,4,1987155.9044231265,5.94,0.5,47.6,,,,8388.277777777777,118205.08333333331,110174.0,1405515.0,-109816.80555555556,-1295341.0,,
MA,1990-05-01,,,1990,5,1933310.639356748,6.53,0.0,54.9,,,,8487.388888888889,118070.22916666669,110174.0,1405515.0,-109582.84027777778,-1295341.0,,
MA,1990-06-01,,,1990,6,2288767.672669996,0.69,0.0,66.6,,,,8586.5,117935.375,110174.0,1405515.0,-109348.875,-1295341.0,,
MA,1990-07-01,,,1990,7,2976628.737495826,4.08,0.0,73.1,,,,8685.611111111111,117800.52083333331,110174.0,1405515.0,-109114.90972222222,-1295341.0,,
MA,1990-08-01,,,1990,8,2844871.3759392807,6.57,0.0,73.3,,,,8784.722222222223,117665.66666666669,110174.0,1405515.0,-108880.94444444444,-1295341.0,,
MA,1990-09-01,,,1990,9,2216914.937343873,1.67,0.0,64.6,,,,8883.833333333332,117530.8125,110174.0,1405515.0,-108646.97916666669,-1295341.0,,
MA,1990-10-01,,,1990,10,2196484.922113146,7.36,0.0,58.3,,,,8982.944444444443,117395.95833333331,110174.0,1405515.0,-108413.01388888888,-1295341.0,,
MA,1990-11-01,,,1990,11,2046952.1479667923,1.39,0.0,48.5,,,,9082.055555555557,117261.10416666669,110174.0,1405515.0,-108179.04861111112,-1295341.0,,
MA,1990-12-01,,,1990,12,2325544.4416920934,3.19,1.2,40.7,,,,9181.166666666666,117126.25,110174.0,1405515.0,-107945.08333333331,-1295341.0,,
MD,1990-01-01,,,1990,1,2714742.6218560343,3.71,0.5,42.0,,,,12881.5,106701.30555555556,135746.0,1251922.0,-93819.80555555556,-1116176.0,,
MD,1990-02-01,,,1990,2,2342414.7439822857,1.48,0.0,42.2,,,,12738.833333333332,106485.44444444444,135746.0,1251922.0,-93746.61111111112,-1116176.0,,
MD,1990-03-01,,,1990,3,2332024.6396204703,2.54,2.7,47.6,,,,12596.166666666666,106269.58333333334,135746.0,1251922.0,-93673.41666666669,-1116176.0,,
MD,1990-04-01,,,1990,4,1909164.3530108028,4.24,0.1,54.8,,,,12453.5,106053.72222222222,135746.0,1251922.0,-93600.22222222222,-1116176.0,,
MD,1990-05-01,,,1990,5,2093638.872114672,4.92,0.0,62.3,,,,12310.833333333332,105837.86111111112,135746.0,1251922.0,-93527.02777777778,-1116176.0,,
MD,1990-06-01,,,1990,6,2620786.7197856447,2.56,0.0,73.3,,,,12168.166666666666,105622.0,135746.0,1251922.0,-93453.83333333331,-1116176.0,,
MD,1990-07-01,,,1990,7,3257360.044352327,5.68,0.0,78.4,,,,12025.5,105406.13888888888,135746.0,1251922.0,-93380.63888888888,-1116176.0,,
MD,1990-08-01,,,1990,8,3010013.244705504,6.17,0.0,74.6,,,,11882.833333333332,105190.27777777778,135746.0,1251922.0,-93307.44444444444,-1116176.0,,
MD,1990-09-01,,,1990,9,2425103.51218972,1.07,0.0,67.3,,,,11740.166666666666,104974.41666666666,135746.0,1251922.0,-93234.25,-1116176.0,,
MD,1990-10-01,,,1990,10,2036871.9005057013,2.57,0.0,60.7,,,,11597.5,104758.55555555556,135746.0,1251922.0,-93161.05555555556,-1116176.0,,
MD,1990-11-01,,,1990,11,1975261.4703124927,2.1,0.0,49.6,,,,11454.833333333332,104542.69444444444,135746.0,1251922.0,-93087.86111111112,-1116176.0,,
MD,1990-12-01,,,1990,12,2340509.272734346,4.86,4.8,42.2,,,,11312.166666666666,104326.83333333331,135746.0,1251922.0,-93014.66666666666,-1116176.0,,
ME,1990-01-01,,,1990,1,225479.36205567303,3.19,20.4,30.1,,,,16772.26388888889,38067.22222222222,174473.0,408073.0,-21294.95833333333,-233600.0,,
ME,1990-02-01,,,1990,2,175949.35288413268,2.49,25.6,25.7,,,,16569.277777777777,37698.027777777774,174473.0,408073.0,-21128.75,-233600.0,,
ME,1990-03-01,,,1990,3,159658.31726091096,1.43,3.2,34.6,,,,16366.291666666666,37328.83333333333,174473.0,408073.0,-20962.541666666664,-233600.0,,
ME,1990-04-01,,,1990,4,148458.13188481933,5.16,0.0,44.5,,,,16163.305555555557,36959.63888888889,174473.0,408073.0,-20796.333333333336,-233600.0,,
ME,1990-05-01,,,1990,5,161904.3258772623,5.23,0.0,51.7,,,,15960.319444444443,36590.444444444445,174473.0,408073.0,-20630.125,-233600.0,,
ME,1990-06-01,,,1990,6,186457.66486023628,4.11,0.0,62.4,,,,15757.333333333332,36221.25,174473.0,408073.0,-20463.916666666668,-233600.0,,
ME,1990-07-01,,,1990,7,237880.5679879956,3.22,0.0,70.2,,,,15554.347222222224,35852.055555555555,174473.0,408073.0,-20297.70833333333,-233600.0,,
ME,1990-08-01,,,1990,8,235083.8092641944,1.89,0.0,69.7,,,,15351.361111111111,35482.86111111111,174473.0,408073.0,-20131.5,-233600.0,,
ME,1990-09-01,,,1990,9,183547.90460862697,3.11,0.0,59.8,,,,15148.375,35113.66666666667,174473.0,408073.0,-19965.29166666667,-233600.0,,
ME,1990-10-01,,,1990,10,181108.6601566757,7.46,0.0,52.4,,,,14945.388888888889,34744.472222222226,174473.0,408073.0,-19799.083333333336,-233600.0,,
ME,1990-11-01,,,1990,11,181023.1449251359,7.5,0.2,41.8,,,,14742.402777777776,34375.27777777778,174473.0,408073.0,-19632.875000000004,-233600.0,,
ME,1990-12-01,,,1990,12,196645.6679543369,7.9,6.9,33.7,,,,14539.416666666666,34006.083333333336,174473.0,408073.0,-19466.66666666667,-233600.0,,
MI,1990-01-01,,,1990,1,6472987.559484544,,,,,,,52873.17361111111,232371.79861111112,620993.0,2853863.0,-179498.625,-2232870.0,,
MI,1990-02-01,,,1990,2,5637797.82585853,,,,,,,52771.01388888889,232867.2638888889,620993.0,2853863.0,-180096.25,-2232870.0,,
MI,1990-03-01,,,1990,3,5731678.305646525,,,,,,,52668.85416666667,233362.7291666667,620993.0,2853863.0,-180693.875,-2232870.0,,
MI,1990-04-01,,,1990,4,5292846.682035196,,,,,,,52566.694444444445,233858.19444444444,620993.0,2853863.0,-181291.5,-2232870.0,,
MI,1990-05-01,,,1990,5,5720899.600139755,,,,,,,52464.53472222222,234353.65972222225,620993.0,2853863.0,-181889.125,-2232870.0,,
MI,1990-06-01,,,1990,6,6569179.877401555,,,,,,,52362.375,234849.125,620993.0,2853863.0,-182486.75,-2232870.0,,
MI,1990-07-01,,,1990,7,7497419.103219848,,,,,,,52260.21527777778,235344.59027777775,620993.0,2853863.0,-183084.375,-2232870.0,,
MI,1990-08-01,,,1990,8,7303488.008358773,,,,,,,52158.05555555556,235840.0555555556,620993.0,2853863.0,-183682.0,-2232870.0,,
MI,1990-09-01,,,1990,9,6224620.100237328,,,,,,,52055.89583333333,236335.5208333333,620993.0,2853863.0,-184279.625,-2232870.0,,
MI,1990-10-01,,,1990,10,5933944.829973689,,,,,,,51953.73611111111,236830.9861111111,620993.0,2853863.0,-184877.25,-2232870.0,,
MI,1990-11-01,,,1990,11,5764187.56908196,,,,,,,51851.57638888889,237326.45138888888,620993.0,2853863.0,-185474.875,-2232870.0,,
MI,1990-12-01,,,1990,12,6126775.400812296,,,,,,,51749.41666666666,237821.91666666663,620993.0,2853863.0,-186072.5,-2232870.0,,
MN,1990-01-01,,,1990,1,3093283.2436123965,0.51,5.5,18.7,,,,14515.25,113355.60416666669,182345.0,1399749.0,-98840.35416666669,-1217404.0,,
MN,1990-02-01,,,1990,2,2677621.119308666,0.51,15.1,14.9,,,,14577.083333333332,113654.70833333331,182345.0,1399749.0,-99077.625,-1217404.0,,
MN,1990-03-01,,,1990,3,2533416.9033469446,3.35,11.6,27.1,,,,14638.916666666666,113953.8125,182345.0,1399749.0,-99314.89583333331,-1217404.0,,
MN,1990-04-01,,,1990,4,2133800.838967243,3.77,2.4,40.2,,,,14700.75,114252.91666666669,182345.0,1399749.0,-99552.16666666669,-1217404.0,,
MN,1990-05-01,,,1990,5,2289603.444507137,1.48,0.6,48.3,,,,14762.583333333332,114552.02083333331,182345.0,1399749.0,-99789.4375,-1217404.0,,
MN,1990-06-01,,,1990,6,2671663.6336232494,4.83,0.0,61.4,,,,14824.416666666666,114851.125,182345.0,1399749.0,-100026.70833333331,-1217404.0,,
MN,1990-07-01,,,1990,7,3191218.6209489466,2.41,0.0,64.5,,,,14886.25,115150.22916666669,182345.0,1399749.0,-100263.97916666669,-1217404.0,,
MN,1990-08-01,,,1990,8,3056244.9347385145,5.39,0.0,64.0,,,,14948.083333333332,115449.33333333331,182345.0,1399749.0,-100501.25,-1217404.0,,
MN,1990-09-01,,,1990,9,2486123.5551929628,6.49,0.0,56.2,,,,15009.916666666666,115748.4375,182345.0,1399749.0,-100738.52083333331,-1217404.0,,
MN,1990-10-01,,,1990,10,2431017.081984953,3.51,3.2,42.1,,,,15071.75,116047.54166666669,182345.0,1399749.0,-100975.79166666669,-1217404.0,,
MN,1990-11-01,,,1990,11,2596969.4137291485,0.66,5.2,31.4,,,,15133.583333333332,116346.64583333331,182345.0,1399749.0,-101213.0625,-1217404.0,,
MN,1990-12-01,,,1990,12,2982306.4206198384,0.49,13.5,12.6,,,,15195.416666666666,116645.75,182345.0,1399749.0,-101450.33333333331,-1217404.0,,
MO,1990-01-01,,,1990,1,4867292.084439488,1.42,0.2,42.9,,,,15560.597222222224,122782.01388888888,167083.0,1490887.0,-107221.41666666669,-1323804.0,,
MO,1990-02-01,,,1990,2,4203091.68139745,3.54,6.9,41.3,,,,15411.777777777776,122914.61111111112,167083.0,1490887.0,-107502.83333333331,-1323804.0,,
MO,1990-03-01,,,1990,3,3997406.676984604,2.66,8.4,49.8,,,,15262.958333333332,123047.20833333334,167083.0,1490887.0,-107784.25,-1323804.0,,
MO,1990-04-01,,,1990,4,3671069.729980784,3.07,0.0,55.7,,,,15114.138888888889,123179.80555555556,167083.0,1490887.0,-108065.66666666669,-1323804.0,,
MO,1990-05-01,,,1990,5,4037309.467818828,9.58,0.0,63.6,,,,14965.319444444443,123312.40277777778,167083.0,1490887.0,-108347.08333333334,-1323804.0,,
MO,1990-06-01,,,1990,6,4695144.971298234,3.02,0.0,77.2,,,,14816.5,123445.0,167083.0,1490887.0,-108628.5,-1323804.0,,
MO,1990-07-01,,,1990,7,5295318.518250773,3.35,0.0,80.2,,,,14667.680555555557,123577.59722222222,167083.0,1490887.0,-108909.91666666666,-1323804.0,,
MO,1990-08-01,,,1990,8,5304477.078617101,2.84,0.0,77.8,,,,14518.861111111111,123710.19444444444,167083.0,1490887.0,-109191.33333333331,-1323804.0,,
MO,1990-09-01,,,1990,9,4338852.025535275,0.78,0.0,74.1,,,,14370.041666666668,123842.79166666666,167083.0,1490887.0,-109472.75,-1323804.0,,
MO,1990-10-01,,,1990,10,4028042.04058954,4.96,0.0,58.0,,,,14221.222222222224,123975.38888888888,167083.0,1490887.0,-109754.16666666669,-1323804.0,,
MO,1990-11-01,,,1990,11,4021441.324606792,3.37,0.0,52.7,,,,14072.402777777776,124107.98611111112,167083.0,1490887.0,-110035.58333333331,-1323804.0,,
MO,1990-12-01,,,1990,12,4586221.560351129,6.52,13.2,34.6,,,,13923.583333333334,124240.58333333331,167083.0,1490887.0,-110317.0,-1323804.0,,
MS,1990-01-01,,,1990,1,1215897.379981051,12.17,0.0,51.0,,,,35335.40277777778,78611.98611111111,418688.0,1015128.0,-43276.58333333333,-596440.0,,
MS,1990-02-01,,,1990,2,1037835.1369549464,8.3,0.0,56.2,,,,35294.972222222226,79155.80555555556,418688.0,1015128.0,-43860.833333333336,-596440.0,,
MS,1990-03-01,,,1990,3,1013642.5359242186,3.55,0.0,60.0,,,,35254.54166666667,79699.625,418688.0,1015128.0,-44445.08333333333,-596440.0,,
MS,1990-04-01,,,1990,4,1020112.1685118364,3.65,0.0,63.6,,,,35214.11111111111,80243.44444444445,418688.0,1015128.0,-45029.33333333334,-596440.0,,
MS,1990-05-01,,,1990,5,1246679.5705909329,6.34,0.0,71.7,,,,35173.680555555555,80787.26388888889,418688.0,1015128.0,-45613.583333333336,-596440.0,,
MS,1990-06-01,,,1990,6,1456154.348463393,1.46,0.0,81.2,,,,35133.25,81331.08333333334,418688.0,1015128.0,-46197.83333333334,-596440.0,,
MS,1990-07-01,,,1990,7,1646597.401520054,2.84,0.0,81.5,,,,35092.819444444445,81874.90277777778,418688.0,1015128.0,-46782.083333333336,-596440.0,,
MS,1990-08-01,,,1990,8,1654848.0885288788,0.62,0.0,82.3,,,,35052.38888888889,82418.72222222222,418688.0,1015128.0,-47366.33333333333,-596440.0,,
MS,1990-09-01,,,1990,9,1292505.318222717,4.83,0.0,78.3,,,,35011.95833333333,82962.54166666667,418688.0,1015128.0,-47950.58333333334,-596440.0,,
MS,1990-10-01,,,1990,10,1084214.453872662,1.24,0.0,63.7,,,,34971.527777777774,83506.36111111111,418688.0,1015128.0,-48534.833333333336,-596440.0,,
MS,1990-11-01,,,1990,11,1002542.661328528,3.33,0.0,58.0,,,,34931.09722222222,84050.18055555556,418688.0,1015128.0,-49119.08333333334,-596440.0,,
MS,1990-12-01,,,1990,12,1141161.250890782,5.71,0.0,51.8,,,,34890.666666666664,84594.0,418688.0,1015128.0,-49703.333333333336,-596440.0,,
MT,1990-01-01,,,1990,1,1620867.6689367085,0.29,3.3,31.2,,,,74762.41666666667,28271.944444444445,895587.0,310458.0,46490.47222222223,585129.0,,
MT,1990-02-01,,,1990,2,1478854.8211122933,0.5,8.9,28.9,,,,74750.58333333333,28053.722222222223,895587.0,310458.0,46696.86111111111,585129.0,,
MT,1990-03-01,,,1990,3,1539854.0409038877,1.7,13.0,38.0,,,,74738.75,27835.5,895587.0,310458.0,46903.25,585129.0,,
MT,1990-04-01,,,1990,4,1213211.5878153464,2.06,11.2,46.1,,,,74726.91666666667,27617.277777777777,895587.0,310458.0,47109.63888888889,585129.0,,
MT,1990-05-01,,,1990,5,1003912.4294612244,2.81,0.0,53.6,,,,74715.08333333333,27399.055555555555,895587.0,310458.0,47316.027777777774,585129.0,,
MT,1990-06-01,,,1990,6,982069.6185790852,0.66,0.0,65.1,,,,74703.25,27180.833333333336,895587.0,310458.0,47522.41666666666,585129.0,,
MT,1990-07-01,,,1990,7,1459094.911212631,0.37,0.0,72.1,,,,74691.41666666667,26962.611111111117,895587.0,310458.0,47728.80555555556,585129.0,,
MT,1990-08-01,,,1990,8,1617819.4698901589,0.93,0.0,72.6,,,,74679.58333333333,26744.38888888889,895587.0,310458.0,47935.19444444444,585129.0,,
MT,1990-09-01,,,1990,9,1539578.2877462725,0.08,0.0,66.5,,,,74667.75,26526.166666666668,895587.0,310458.0,48141.58333333333,585129.0,,
MT,1990-10-01,,,1990,10,1556756.2842201432,1.06,3.5,48.6,,,,74655.91666666667,26307.944444444445,895587.0,310458.0,48347.97222222223,585129.0,,
MT,1990-11-01,,,1990,11,1584461.2979929112,0.33,1.5,40.5,,,,74644.08333333333,26089.722222222223,895587.0,310458.0,48554.36111111111,585129.0,,
MT,1990-12-01,,,1990,12,1628523.186619335,0.5,6.3,19.2,,,,74632.25,25871.5,895587.0,310458.0,48760.75,585129.0,,
NC,1990-01-01,,,1990,1,4641228.888813564,3.81,0.0,48.5,,,,35415.854166666664,166542.59722222222,395183.0,2009568.0,-131126.74305555556,-1614385.0,,
NC,1990-02-01,,,1990,2,3910858.755451738,5.65,0.0,52.2,,,,35190.041666666664,166626.36111111112,395183.0,2009568.0,-131436.31944444447,-1614385.0,,
NC,1990-03-01,,,1990,3,3976421.588740877,3.57,0.0,55.9,,,,34964.229166666664,166710.125,395183.0,2009568.0,-131745.89583333334,-1614385.0,,
NC,1990-04-01,,,1990,4,3382999.374288489,2.03,0.0,61.1,,,,34738.416666666664,166793.8888888889,395183.0,2009568.0,-132055.47222222225,-1614385.0,,
NC,1990-05-01,,,1990,5,3997497.5838326113,4.99,0.0,69.0,,,,34512.604166666664,166877.65277777778,395183.0,2009568.0,-132365.04861111112,-1614385.0,,
NC,1990-06-01,,,1990,6,4840907.977837092,0.91,0.0,77.7,,,,34286.791666666664,166961.4166666667,395183.0,2009568.0,-132674.62500000003,-1614385.0,,
NC,1990-07-01,,,1990,7,5541301.401971046,2.72,0.0,81.1,,,,34060.979166666664,167045.18055555556,395183.0,2009568.0,-132984.2013888889,-1614385.0,,
NC,1990-08-01,,,1990,8,5465851.495090748,3.47,0.0,80.1,,,,33835.166666666664,167128.94444444444,395183.0,2009568.0,-133293.77777777778,-1614385.0,,
NC,1990-09-01,,,1990,9,4296370.757706974,1.75,0.0,74.0,,,,33609.354166666664,167212.70833333334,395183.0,2009568.0,-133603.3541666667,-1614385.0,,
NC,1990-10-01,,,1990,10,3648166.799952351,14.72,0.0,63.8,,,,33383.541666666664,167296.47222222222,395183.0,2009568.0,-133912.93055555556,-1614385.0,,
NC,1990-11-01,,,1990,11,3755131.128477228,2.75,0.0,55.4,,,,33157.729166666664,167380.23611111112,395183.0,2009568.0,-134222.50694444447,-1614385.0,,
NC,1990-12-01,,,1990,12,4252243.846267282,3.24,0.0,49.0,,,,32931.916666666664,167464.0,395183.0,2009568.0,-134532.08333333334,-1614385.0,,
ND,1990-01-01,,,1990,1,2799079.957286709,0.22,4.1,18.7,,,,56478.47916666666,26117.409722222223,677585.0,309734.0,30361.06944444444,367851.0,,
ND,1990-02-01,,,1990,2,2544635.788518705,0.33,5.9,14.8,,,,56477.29166666666,26089.569444444445,677585.0,309734.0,30387.72222222222,367851.0,,
ND,1990-03-01,,,1990,3,2555752.6777952625,2.27,8.2,28.7,,,,56476.10416666666,26061.729166666668,677585.0,309734.0,30414.375,367851.0,,
ND,1990-04-01,,,1990,4,2103331.534168735,2.18,7.0,41.6,,,,56474.91666666666,26033.88888888889,677585.0,309734.0,30441.027777777774,367851.0,,
ND,1990-05-01,,,1990,5,2167350.056900905,1.02,0.0,53.6,,,,56473.72916666666,26006.048611111117,677585.0,309734.0,30467.68055555555,367851.0,,
ND,1990-06-01,,,1990,6,2351451.920607089,4.06,0.0,65.4,,,,56472.54166666666,25978.208333333336,677585.0,309734.0,30494.33333333333,367851.0,,
ND,1990-07-01,,,1990,7,2784651.281867821,1.74,0.0,68.5,,,,56471.35416666666,25950.368055555555,677585.0,309734.0,30520.98611111111,367851.0,,
ND,1990-08-01,,,1990,8,2747498.1319662416,2.29,0.0,69.7,,,,56470.16666666666,25922.527777777777,677585.0,309734.0,30547.638888888887,367851.0,,
ND,1990-09-01,,,1990,9,2357289.718320799,1.83,0.0,60.3,,,,56468.97916666666,25894.6875,677585.0,309734.0,30574.291666666664,367851.0,,
ND,1990-10-01,,,1990,10,2391825.954795468,0.35,1.0,43.6,,,,56467.79166666666,25866.847222222223,677585.0,309734.0,30600.94444444444,367851.0,,
ND,1990-11-01,,,1990,11,2510720.317464227,0.03,0.4,29.0,,,,56466.60416666666,25839.006944444445,677585.0,309734.0,30627.59722222222,367851.0,,
ND,1990-12-01,,,1990,12,2731633.201688032,0.57,10.3,9.0,,,,56465.41666666666,25811.166666666668,677585.0,309734.0,30654.25,367851.0,,
NE,1990-01-01,,,1990,1,1321100.9239895227,0.59,5.2,33.4,,,,11159.166666666668,43422.42361111111,124747.0,526493.0,-32263.25694444444,-401746.0,,
NE,1990-02-01,,,1990,2,1147210.4753376762,0.34,4.0,31.2,,,,11089.75,43463.51388888889,124747.0,526493.0,-32373.76388888889,-401746.0,,
