,year,month,state,monthly_num_plants,total_facility_age,total_weighted_facility_age,date,yearly_num_plants
4849,2005,4,MD,11,1061,203900888.96,2005-04,13
4850,2005,4,ME,6,381,38148083.739999995,2005-04,4
4851,2005,4,MI,32,2804,568587561.84,2005-04,31
4852,2005,4,MN,19,1591,311632548.3,2005-04,21
4853,2005,4,MO,26,2453,761909923.96,2005-04,25
4854,2005,4,MS,15,993,192189193.60000002,2005-04,18
4855,2005,4,MT,4,319,148398233.44,2005-04,4
4856,2005,4,NC,20,1613,475233414.65,2005-04,21
4857,2005,4,ND,7,700,209095350.0,2005-04,7
4858,2005,4,NE,13,1018,163626408.97,2005-04,13
4859,2005,4,NH,5,413,58444649.36,2005-04,5
4860,2005,4,NJ,32,2561,144417421.49,2005-04,31
4861,2005,4,NM,11,854,265800611.61999997,2005-04,11
4862,2005,4,NV,10,733,146512193.41,2005-04,10
4863,2005,4,NY,80,6092,461311026.01,2005-04,75
4864,2005,4,OH,39,3354,1144897084.38,2005-04,34
4865,2005,4,OK,23,1877,325619892.98,2005-04,22
4866,2005,4,OR,5,380,109888188.5,2005-04,5
4867,2005,4,PA,58,4750,1031369870.8199999,2005-04,58
4868,2005,4,RI,5,347,22658598.75,2005-04,6
4869,2005,4,SC,18,1515,290708697.07,2005-04,19
4870,2005,4,SD,4,337,15561392.47,2005-04,3
4871,2005,4,TN,9,834,537332681.0,2005-04,9
4872,2005,4,TX,101,7577,1674199562.18,2005-04,104
4873,2005,4,UT,7,655,277046809.82,2005-04,9
4874,2005,4,VA,26,1547,255556833.45,2005-04,25
4875,2005,4,VT,1,100,119700.0,2005-04,1
4876,2005,4,WA,6,300,109675752.44,2005-04,7
4877,2005,4,WI,28,2551,408415804.14,2005-04,32
4878,2005,4,WV,19,1786,741475558.8,2005-04,19
4879,2005,4,WY,7,673,350807810.11,2005-04,8
4880,2005,5,AL,29,1702,734429559.61,2005-05,22
4881,2005,5,AR,12,930,214598919.16,2005-05,9
4882,2005,5,AZ,22,1532,451993891.29,2005-05,21
4883,2005,5,CA,67,4049,258192769.73,2005-05,70
4884,2005,5,CO,24,1833,372004091.62,2005-05,24
4885,2005,5,CT,17,1243,67777874.92,2005-05,14
4886,2005,5,DC,1,50,0.0,2005-05,0
4887,2005,5,DE,7,536,25092108.21,2005-05,8
4888,2005,5,FL,58,5093,1299505699.44,2005-05,54
4889,2005,5,GA,26,2050,1003426645.2,2005-05,21
4890,2005,5,IA,23,2191,275125854.33,2005-05,24
4891,2005,5,ID,3,93,882682.38,2005-05,4
4892,2005,5,IL,52,3698,791327867.23,2005-05,47
4893,2005,5,IN,37,3083,1128694691.18,2005-05,32
4894,2005,5,KS,20,1831,334141136.75,2005-05,14
4895,2005,5,KY,23,2314,930075869.62,2005-05,24
4896,2005,5,LA,29,2305,436461750.65999997,2005-05,24
4897,2005,5,MA,31,2369,198956802.49,2005-05,23
4898,2005,5,MD,13,1274,192832437.31,2005-05,13
4899,2005,5,ME,4,221,30405390.89,2005-05,4
4900,2005,5,MI,38,2956,555910085.18,2005-05,31
4901,2005,5,MN,21,1614,334098324.74,2005-05,21
4902,2005,5,MO,26,2488,816585365.91,2005-05,25
4903,2005,5,MS,18,1170,215509292.25,2005-05,18
4904,2005,5,MT,3,222,142528169.52,2005-05,4
4905,2005,5,NC,31,1838,458308254.02,2005-05,21
4906,2005,5,ND,7,707,250650382.96,2005-05,7
4907,2005,5,NE,13,1049,146896163.23,2005-05,13
4908,2005,5,NH,7,494,45007784.25,2005-05,5
4909,2005,5,NJ,32,2353,122298785.75,2005-05,31
4910,2005,5,NM,13,956,288074092.82,2005-05,11
4911,2005,5,NV,13,899,196587369.43,2005-05,10
4912,2005,5,NY,83,6100,401724840.8,2005-05,75
4913,2005,5,OH,47,3313,1204982939.06,2005-05,34
4914,2005,5,OK,23,1900,436165988.51000005,2005-05,22
4915,2005,5,OR,6,420,17170030.8,2005-05,5
4916,2005,5,PA,68,5335,1042014954.82,2005-05,58
4917,2005,5,RI,4,272,27045675.3,2005-05,6
4918,2005,5,SC,29,1705,371105577.44,2005-05,19
4919,2005,5,SD,3,240,2394370.23,2005-05,3
4920,2005,5,TN,16,983,633187213.75,2005-05,9
4921,2005,5,TX,107,8284,2063051229.34,2005-05,104
4922,2005,5,UT,8,673,319134985.6,2005-05,9
4923,2005,5,VA,33,1503,206261391.62,2005-05,25
4924,2005,5,VT,1,101,2124913.75,2005-05,1
4925,2005,5,WA,5,304,37865326.57,2005-05,7
4926,2005,5,WI,29,2635,420425202.71999997,2005-05,32
4927,2005,5,WV,23,1747,784986650.67,2005-05,19
4928,2005,5,WY,8,727,330911420.54,2005-05,8
4929,2005,6,AL,31,1797,859216490.1,2005-06,22
4930,2005,6,AR,14,1086,251880281.76,2005-06,9
4931,2005,6,AZ,22,1578,473519879.88,2005-06,21
4932,2005,6,CA,70,4167,246158329.74,2005-06,70
4933,2005,6,CO,24,1857,367719725.58,2005-06,24
4934,2005,6,CT,24,1581,82881847.8,2005-06,14
4935,2005,6,DC,2,153,3501563.1,2005-06,0
4936,2005,6,DE,11,825,76484284.59,2005-06,8
4937,2005,6,FL,57,5154,1432651812.21,2005-06,54
4938,2005,6,GA,25,2010,1071689794.44,2005-06,21
4939,2005,6,IA,25,2319,354434273.58,2005-06,24
4940,2005,6,ID,2,48,36636.72,2005-06,4
4941,2005,6,IL,65,4374,1055700823.11,2005-06,47
4942,2005,6,IN,39,3111,1321299291.78,2005-06,32
4943,2005,6,KS,21,1929,392107468.92,2005-06,14
4944,2005,6,KY,27,2577,1036033484.04,2005-06,24
4945,2005,6,LA,26,2133,508411288.44,2005-06,24
4946,2005,6,MA,36,2652,278482098.42,2005-06,23
4947,2005,6,MD,14,1389,388147102.74,2005-06,13
4948,2005,6,ME,5,327,40568985.95999999,2005-06,4
4949,2005,6,MI,43,3186,733973518.56,2005-06,31
4950,2005,6,MN,22,1683,373439657.49,2005-06,21
4951,2005,6,MO,27,2580,882272444.25,2005-06,25
4952,2005,6,MS,20,1335,285920977.5,2005-06,18
4953,2005,6,MT,4,327,142892648.01,2005-06,4
4954,2005,6,NC,33,1944,577908844.38,2005-06,21
4955,2005,6,ND,7,714,223497494.82,2005-06,7
4956,2005,6,NE,14,1134,177610007.49,2005-06,13
4957,2005,6,NH,7,501,67174030.77,2005-06,5
4958,2005,6,NJ,46,3366,238644832.53,2005-06,31
4959,2005,6,NM,13,969,328228050.6,2005-06,11
4960,2005,6,NV,13,912,212320812.18,2005-06,10
4961,2005,6,NY,92,6777,731151550.2,2005-06,75
4962,2005,6,OH,55,3864,1496066760.1200001,2005-06,34
4963,2005,6,OK,23,1923,545778942.33,2005-06,22
4964,2005,6,OR,5,324,68562180.0,2005-06,5
4965,2005,6,PA,74,5721,1279742838.36,2005-06,58
4966,2005,6,RI,5,357,31974188.25,2005-06,6
4967,2005,6,SC,30,1836,390247934.22,2005-06,19
4968,2005,6,SD,3,243,32415404.58,2005-06,3
4969,2005,6,TN,17,1071,643706274.42,2005-06,9
4970,2005,6,TX,110,8778,2426655602.0099998,2005-06,104
4971,2005,6,UT,9,687,329536414.32,2005-06,9
4972,2005,6,VA,38,1785,341133473.04,2005-06,25
4973,2005,6,VT,1,102,2677372.5,2005-06,1
4974,2005,6,WA,6,312,91630667.37,2005-06,7
4975,2005,6,WI,32,2718,497430289.56,2005-06,32
4976,2005,6,WV,25,1923,924302896.6800001,2005-06,19
4977,2005,6,WY,7,687,426683999.52,2005-06,8
4978,2005,7,AL,32,1880,914556099.59,2005-07,22
4979,2005,7,AR,13,997,250537075.09,2005-07,9
4980,2005,7,AZ,23,1625,573699026.6,2005-07,21
4981,2005,7,CA,73,4444,569848728.52,2005-07,70
4982,2005,7,CO,24,1881,411177324.51,2005-07,24
4983,2005,7,CT,22,1525,104941770.57,2005-07,14
4984,2005,7,DC,2,155,8290882.0,2005-07,0
4985,2005,7,DE,11,836,101090143.85,2005-07,8
4986,2005,7,FL,58,5272,1667562383.07,2005-07,54
4987,2005,7,GA,31,2422,1159634074.8,2005-07,21
4988,2005,7,IA,25,2344,374294522.78,2005-07,24
4989,2005,7,ID,4,202,4936624.350000001,2005-07,4
4990,2005,7,IL,63,4389,1116449654.07,2005-07,47
4991,2005,7,IN,42,3300,1392625355.25,2005-07,32
4992,2005,7,KS,22,2077,436070311.22999996,2005-07,14
4993,2005,7,KY,27,2604,1109338004.54,2005-07,24
4994,2005,7,LA,27,2262,535479080.3,2005-07,24
4995,2005,7,MA,35,2648,317607714.55,2005-07,23
4996,2005,7,MD,15,1443,445480626.01,2005-07,13
4997,2005,7,ME,5,332,51227886.17,2005-07,4
4998,2005,7,MI,42,3198,769796868.66,2005-07,31
4999,2005,7,MN,22,1705,402658274.24,2005-07,21
5000,2005,7,MO,29,2729,924320001.98,2005-07,25
5001,2005,7,MS,22,1588,338619521.28000003,2005-07,18
5002,2005,7,MT,4,331,178430607.38,2005-07,4
5003,2005,7,NC,32,1922,684302276.72,2005-07,21
5004,2005,7,ND,7,721,286610616.02,2005-07,7
5005,2005,7,NE,14,1148,222539233.09,2005-07,13
5006,2005,7,NH,7,508,90682902.98,2005-07,5
5007,2005,7,NJ,48,3492,288202589.6,2005-07,31
5008,2005,7,NM,13,982,331215315.35,2005-07,11
5009,2005,7,NV,13,925,234666054.47,2005-07,10
5010,2005,7,NY,91,6793,925711748.03,2005-07,75
5011,2005,7,OH,57,4032,1635310226.08,2005-07,34
5012,2005,7,OK,23,1946,617808959.96,2005-07,22
5013,2005,7,OR,6,432,103272034.2,2005-07,5
5014,2005,7,PA,74,5795,1443547094.93,2005-07,58
5015,2005,7,RI,6,444,33640199.24,2005-07,6
5016,2005,7,SC,30,1866,444782825.19,2005-07,19
5017,2005,7,SD,4,349,36183472.1,2005-07,3
5018,2005,7,TN,16,1072,694134840.73,2005-07,9
5019,2005,7,TX,108,8682,2601512650.62,2005-07,104
5020,2005,7,UT,9,696,363461553.98,2005-07,9
5021,2005,7,VA,38,1823,453227746.37,2005-07,25
5022,2005,7,VT,1,103,3080009.0,2005-07,1
5023,2005,7,WA,7,364,128942040.02999999,2005-07,7
5024,2005,7,WI,33,2871,514790474.83,2005-07,32
5025,2005,7,WV,25,1948,1011214294.78,2005-07,19
5026,2005,7,WY,8,743,447856943.27,2005-07,8
5027,2005,8,AL,31,1895,972677649.18,2005-08,22
5028,2005,8,AR,12,957,263965614.99,2005-08,9
5029,2005,8,AZ,23,1648,560579170.89,2005-08,21
5030,2005,8,CA,73,4517,560685070.07,2005-08,70
5031,2005,8,CO,24,1905,410293740.40000004,2005-08,24
5032,2005,8,CT,22,1547,114677090.13,2005-08,14
5033,2005,8,DC,2,157,6767276.88,2005-08,0
5034,2005,8,DE,11,847,107855675.91,2005-08,8
5035,2005,8,FL,59,5371,1699314724.82,2005-08,54
5036,2005,8,GA,29,2329,1206935061.42,2005-08,21
5037,2005,8,IA,25,2369,362079160.77,2005-08,24
5038,2005,8,ID,4,206,6900231.22,2005-08,4
5039,2005,8,IL,63,4473,1129985346.57,2005-08,47
5040,2005,8,IN,41,3310,1426437161.8400002,2005-08,32
5041,2005,8,KS,21,1995,430404856.87,2005-08,14
5042,2005,8,KY,28,2735,1103444464.52,2005-08,24
5043,2005,8,LA,29,2380,535255024.44,2005-08,24
5044,2005,8,MA,36,2724,338278819.83000004,2005-08,23
5045,2005,8,MD,15,1458,449372761.6,2005-08,13
5046,2005,8,ME,5,337,56416177.239999995,2005-08,4
5047,2005,8,MI,43,3272,790736752.76,2005-08,31
5048,2005,8,MN,22,1727,400933028.22,2005-08,21
5049,2005,8,MO,30,2760,975944930.14,2005-08,25
5050,2005,8,MS,22,1610,361121165.64,2005-08,18
5051,2005,8,MT,4,335,168072234.63,2005-08,4
5052,2005,8,NC,32,1954,735187866.81,2005-08,21
5053,2005,8,ND,7,728,288881161.92,2005-08,7
5054,2005,8,NE,14,1162,217245510.23,2005-08,13
5055,2005,8,NH,7,515,95950382.61,2005-08,5
5056,2005,8,NJ,47,3499,311579806.74,2005-08,31
5057,2005,8,NM,13,995,350620256.36,2005-08,11
5058,2005,8,NV,13,938,242879457.87,2005-08,10
5059,2005,8,NY,91,6854,971706310.07,2005-08,75
5060,2005,8,OH,58,4106,1621085604.1,2005-08,34
5061,2005,8,OK,23,1969,627723243.15,2005-08,22
5062,2005,8,OR,6,438,123737805.98,2005-08,5
5063,2005,8,PA,75,5913,1463724283.41,2005-08,58
5064,2005,8,RI,6,450,35153746.980000004,2005-08,6
5065,2005,8,SC,30,1896,445124266.73,2005-08,19
5066,2005,8,SD,4,353,33290604.25,2005-08,3
5067,2005,8,TN,17,1105,677841148.7,2005-08,9
5068,2005,8,TX,109,8894,2665851817.51,2005-08,104
5069,2005,8,UT,9,705,343709801.03000003,2005-08,9
5070,2005,8,VA,38,1861,472043859.77,2005-08,25
5071,2005,8,VT,1,104,2952586.0,2005-08,1
5072,2005,8,WA,7,371,138945920.90000004,2005-08,7
5073,2005,8,WI,33,2904,522537266.64,2005-08,32
5074,2005,8,WV,25,1973,1093014914.2,2005-08,19
5075,2005,8,WY,8,751,476252063.44,2005-08,8
5076,2005,9,AL,31,1914,898389498.0,2005-09,22
5077,2005,9,AR,12,969,240709556.34,2005-09,9
5078,2005,9,AZ,22,1566,501692751.75,2005-09,21
5079,2005,9,CA,74,4569,349973569.32,2005-09,70
5080,2005,9,CO,21,1764,366875471.28,2005-09,24
5081,2005,9,CT,20,1377,84260819.91,2005-09,14
5082,2005,9,DC,1,54,0.0,2005-09,0
5083,2005,9,DE,10,816,76855052.61,2005-09,8
5084,2005,9,FL,58,5388,1538371790.6399999,2005-09,54
5085,2005,9,GA,28,2325,1113755873.76,2005-09,21
5086,2005,9,IA,25,2394,320187987.6,2005-09,24
5087,2005,9,ID,3,105,6812378.7,2005-09,4
5088,2005,9,IL,59,4332,1036879650.51,2005-09,47
5089,2005,9,IN,40,3282,1325363545.53,2005-09,32
5090,2005,9,KS,17,1659,377014774.26,2005-09,14
5091,2005,9,KY,26,2670,1064008913.91,2005-09,24
5092,2005,9,LA,28,2277,433379913.06,2005-09,24
5093,2005,9,MA,32,2592,307063750.38,2005-09,23
5094,2005,9,MD,14,1431,378580911.27,2005-09,13
5095,2005,9,ME,6,411,48826064.25,2005-09,4
5096,2005,9,MI,41,3252,659086723.74,2005-09,31
5097,2005,9,MN,22,1749,318032432.82,2005-09,21
5098,2005,9,MO,28,2664,869861349.42,2005-09,25
5099,2005,9,MS,19,1389,209126304.99,2005-09,18
5100,2005,9,MT,4,339,169915143.54,2005-09,4
5101,2005,9,NC,32,1986,643923566.22,2005-09,21
5102,2005,9,ND,7,735,272706412.65,2005-09,7
5103,2005,9,NE,12,978,203082456.72,2005-09,13
5104,2005,9,NH,5,438,71775336.87,2005-09,5
5105,2005,9,NJ,43,3318,230298422.49,2005-09,31
5106,2005,9,NM,12,972,337262177.49,2005-09,11
5107,2005,9,NV,13,951,220200990.39,2005-09,10
5108,2005,9,NY,84,6501,797907703.98,2005-09,75
5109,2005,9,OH,53,3951,1469043308.64,2005-09,34
5110,2005,9,OK,23,1992,528271616.4,2005-09,22
5111,2005,9,OR,5,405,121434678.75,2005-09,5
5112,2005,9,PA,72,5832,1219056932.07,2005-09,58
5113,2005,9,RI,6,456,29151366.39,2005-09,6
5114,2005,9,SC,29,1908,412401233.94,2005-09,19
5115,2005,9,SD,4,357,27840872.009999998,2005-09,3
5116,2005,9,TN,17,1122,680215439.55,2005-09,9
5117,2005,9,TX,107,8793,2416948234.2599998,2005-09,104
5118,2005,9,UT,9,714,321856540.92,2005-09,9
5119,2005,9,VA,37,1881,362084925.81,2005-09,25
5120,2005,9,VT,1,105,2592213.75,2005-09,1
5121,2005,9,WA,5,282,130499287.5,2005-09,7
5122,2005,9,WI,33,2937,457507131.66,2005-09,32
5123,2005,9,WV,25,1998,982919939.7,2005-09,19
5124,2005,9,WY,8,759,437709665.04,2005-09,8
5125,2005,10,AL,21,1683,827059942.05,2005-10,22
5126,2005,10,AR,11,974,241310833.7,2005-10,9
5127,2005,10,AZ,23,1694,519135303.55,2005-10,21
5128,2005,10,CA,69,4257,327906740.76,2005-10,70
5129,2005,10,CO,18,1572,340966383.35,2005-10,24
5130,2005,10,CT,14,1181,93804514.74,2005-10,14
5131,2005,10,DC,1,55,0.0,2005-10,0
5132,2005,10,DE,7,634,52325354.29,2005-10,8
5133,2005,10,FL,57,5340,1375750427.6100001,2005-10,54
5134,2005,10,GA,21,1881,1024101279.41,2005-10,21
5135,2005,10,IA,24,2403,317171124.33,2005-10,24
5136,2005,10,ID,2,101,7563514.01,2005-10,4
5137,2005,10,IL,46,3946,906305326.3100001,2005-10,47
5138,2005,10,IN,33,3129,1212225046.9,2005-10,32
5139,2005,10,KS,15,1539,340460538.91,2005-10,14
5140,2005,10,KY,22,2533,960580537.13,2005-10,24
5141,2005,10,LA,28,2347,399691932.29,2005-10,24
5142,2005,10,MA,26,2243,317644812.03000003,2005-10,23
5143,2005,10,MD,13,1339,326616271.76,2005-10,13
5144,2005,10,ME,5,347,43649980.019999996,2005-10,4
5145,2005,10,MI,33,3054,652910286.76,2005-10,31
5146,2005,10,MN,21,1719,274529757.5,2005-10,21
5147,2005,10,MO,26,2456,844270949.67,2005-10,25
5148,2005,10,MS,18,1407,199151576.76,2005-10,18
5149,2005,10,MT,3,237,167904935.41,2005-10,4
5150,2005,10,NC,19,1675,548047159.45,2005-10,21
5151,2005,10,ND,7,742,287829203.03999996,2005-10,7
5152,2005,10,NE,13,1096,199230056.26,2005-10,13
5153,2005,10,NH,5,443,55184753.43,2005-10,5
5154,2005,10,NJ,30,2622,179932681.44,2005-10,31
5155,2005,10,NM,11,920,346665648.5,2005-10,11
5156,2005,10,NV,10,706,232781183.66,2005-10,10
5157,2005,10,NY,75,6042,592248175.4399999,2005-10,75
5158,2005,10,OH,31,3211,1485168529.4,2005-10,34
5159,2005,10,OK,22,1969,406915609.95,2005-10,22
5160,2005,10,OR,5,410,113760352.06,2005-10,5
5161,2005,10,PA,58,5104,1084225909.13,2005-10,58
5162,2005,10,RI,6,462,27218338.08,2005-10,6
5163,2005,10,SC,19,1729,360137637.71000004,2005-10,19
5164,2005,10,SD,3,255,32412637.459999997,2005-10,3
5165,2005,10,TN,9,921,573548463.0,2005-10,9
5166,2005,10,TX,107,8795,2095227167.36,2005-10,104
5167,2005,10,UT,9,723,325388264.25,2005-10,9
5168,2005,10,VA,26,1703,293438016.47,2005-10,25
5169,2005,10,VT,1,106,1589470.0,2005-10,1
5170,2005,10,WA,4,247,135454599.0,2005-10,7
5171,2005,10,WI,32,2954,457516601.71,2005-10,32
5172,2005,10,WV,18,1848,931965419.62,2005-10,19
5173,2005,10,WY,8,767,472094051.74,2005-10,8
5174,2005,11,AL,19,1652,832536668.51,2005-11,22
5175,2005,11,AR,10,779,206997604.63,2005-11,9
5176,2005,11,AZ,20,1474,468634559.34,2005-11,21
5177,2005,11,CA,68,4378,373205823.09,2005-11,70
5178,2005,11,CO,23,1909,370646209.47,2005-11,24
5179,2005,11,CT,14,1195,53845617.57,2005-11,14
5180,2005,11,DC,2,163,5058.96,2005-11,0
5181,2005,11,DE,8,748,43370573.65,2005-11,8
5182,2005,11,FL,53,5035,1232210897.33,2005-11,54
5183,2005,11,GA,22,2027,869997507.6,2005-11,21
5184,2005,11,IA,24,2337,287024628.56,2005-11,24
5185,2005,11,ID,3,210,8264420.25,2005-11,4
5186,2005,11,IL,44,3742,902281895.25,2005-11,47
5187,2005,11,IN,32,3127,1195481908.93,2005-11,32
5188,2005,11,KS,13,1415,335249231.5,2005-11,14
5189,2005,11,KY,23,2599,950850562.19,2005-11,24
5190,2005,11,LA,25,2093,363541194.16,2005-11,24
5191,2005,11,MA,26,2356,242288032.6,2005-11,23
5192,2005,11,MD,11,1138,289488666.37,2005-11,13
5193,2005,11,ME,5,352,39069081.06,2005-11,4
5194,2005,11,MI,28,2837,620813223.89,2005-11,31
5195,2005,11,MN,19,1664,304354208.08,2005-11,21
5196,2005,11,MO,23,2452,835854014.93,2005-11,25
5197,2005,11,MS,16,1202,147646288.09,2005-11,18
5198,2005,11,MT,4,347,177387450.15999997,2005-11,4
5199,2005,11,NC,19,1781,515887348.28999996,2005-11,21
5200,2005,11,ND,7,749,286139091.84000003,2005-11,7
5201,2005,11,NE,12,1077,208349440.51999998,2005-11,13
5202,2005,11,NH,5,448,70503600.11,2005-11,5
5203,2005,11,NJ,31,2729,174232251.32,2005-11,31
5204,2005,11,NM,11,889,306512885.17,2005-11,11
5205,2005,11,NV,10,716,219515837.04,2005-11,10
5206,2005,11,NY,76,6227,526033850.81,2005-11,75
5207,2005,11,OH,31,3197,1521287455.13,2005-11,34
5208,2005,11,OK,19,1733,379659641.59,2005-11,22
5209,2005,11,OR,6,456,74905425.38,2005-11,5
5210,2005,11,PA,62,5329,1114357075.48,2005-11,58
5211,2005,11,RI,5,382,22666484.06,2005-11,6
5212,2005,11,SC,17,1576,350712467.31,2005-11,19
5213,2005,11,SD,3,258,28224308.41,2005-11,3
5214,2005,11,TN,10,1007,571018132.75,2005-11,9
5215,2005,11,TX,104,8635,2001619150.1,2005-11,104
5216,2005,11,UT,9,732,335685933.8,2005-11,9
5217,2005,11,VA,24,1608,253890229.42,2005-11,25
5218,2005,11,VT,1,107,1228948.5,2005-11,1
5219,2005,11,WA,7,392,130771694.32000001,2005-11,7
5220,2005,11,WI,32,2986,434593701.68,2005-11,32
5221,2005,11,WV,19,1919,924955033.06,2005-11,19
5222,2005,11,WY,7,722,461220585.25,2005-11,8
5223,2005,12,AL,22,1770,918543638.43,2005-12,22
5224,2005,12,AR,9,780,218572828.32,2005-12,9
5225,2005,12,AZ,21,1602,514345873.74,2005-12,21
5226,2005,12,CA,70,4368,406801035.99,2005-12,70
5227,2005,12,CO,24,2001,417220151.13,2005-12,24
5228,2005,12,CT,14,1209,89484522.78,2005-12,14
5229,2005,12,DC,1,57,0.0,2005-12,0
5230,2005,12,DE,8,756,77244474.15,2005-12,8
5231,2005,12,FL,54,5130,1294998108.93,2005-12,54
5232,2005,12,GA,21,1950,971392183.14,2005-12,21
5233,2005,12,IA,24,2460,322955651.43,2005-12,24
5234,2005,12,ID,4,222,7524847.98,2005-12,4
5235,2005,12,IL,47,4056,1112251200.03,2005-12,47
5236,2005,12,IN,32,3237,1416471168.33,2005-12,32
5237,2005,12,KS,14,1536,395435495.88,2005-12,14
5238,2005,12,KY,24,2730,1146796885.23,2005-12,24
5239,2005,12,LA,24,1995,426876613.40999997,2005-12,24
5240,2005,12,MA,23,2100,338368929.12,2005-12,23
5241,2005,12,MD,13,1365,376293400.98,2005-12,13
5242,2005,12,ME,4,294,46520702.16,2005-12,4
5243,2005,12,MI,31,2982,703653279.03,2005-12,31
5244,2005,12,MN,21,1707,390780686.97,2005-12,21
5245,2005,12,MO,25,2559,944002301.1,2005-12,25
5246,2005,12,MS,18,1332,218709485.67000002,2005-12,18
5247,2005,12,MT,4,351,188934048.72000003,2005-12,4
5248,2005,12,NC,21,1887,594498932.37,2005-12,21
5249,2005,12,ND,7,756,302566418.28,2005-12,7
5250,2005,12,NE,13,1122,223656818.04,2005-12,13
5251,2005,12,NH,5,453,80760497.31,2005-12,5
5252,2005,12,NJ,31,2763,231353679.06,2005-12,31
5253,2005,12,NM,11,900,318527505.51,2005-12,11
5254,2005,12,NV,10,726,243956250.21,2005-12,10
5255,2005,12,NY,75,6174,718226183.79,2005-12,75
5256,2005,12,OH,34,3402,1588924199.43,2005-12,34
5257,2005,12,OK,22,2013,457250707.32,2005-12,22
5258,2005,12,OR,5,354,82882271.7,2005-12,5
5259,2005,12,PA,58,5226,1296056130.51,2005-12,58
5260,2005,12,RI,6,474,24382811.64,2005-12,6
5261,2005,12,SC,19,1740,425309317.71000004,2005-12,19
5262,2005,12,SD,3,261,31893918.389999997,2005-12,3
5263,2005,12,TN,9,939,725549140.5,2005-12,9
5264,2005,12,TX,104,8685,2146472567.6399999,2005-12,104
5265,2005,12,UT,9,741,373013640.9,2005-12,9
5266,2005,12,VA,25,1692,380768395.92,2005-12,25
5267,2005,12,VT,1,108,2572992.0,2005-12,1
5268,2005,12,WA,7,399,134154935.25,2005-12,7
5269,2005,12,WI,32,3018,492211097.79,2005-12,32
5270,2005,12,WV,19,1938,981616915.6500001,2005-12,19
5271,2005,12,WY,8,783,474063357.84,2005-12,8
5272,2006,1,AL,18,1629,766376077.57,2006-01,22
5273,2006,1,AR,5,416,222790229.0,2006-01,7
5274,2006,1,AZ,18,1413,482972291.91,2006-01,20
5275,2006,1,CA,68,4430,303343436.63,2006-01,68
5276,2006,1,CO,19,1735,403041175.95,2006-01,24
5277,2006,1,CT,15,1305,66754260.510000005,2006-01,16
5278,2006,1,DC,2,167,125897.18,2006-01,0
5279,2006,1,DE,7,718,54189107.32,2006-01,7
5280,2006,1,FL,53,5186,1225684603.2,2006-01,54
5281,2006,1,GA,16,1687,891814576.75,2006-01,24
5282,2006,1,IA,24,2484,313795640.89,2006-01,25
5283,2006,1,ID,1,55,842297.5,2006-01,3
5284,2006,1,IL,40,3712,1028547615.96,2006-01,40
5285,2006,1,IN,31,3082,1386849954.41,2006-01,36
5286,2006,1,KS,10,1138,345117426.25,2006-01,13
5287,2006,1,KY,22,2587,1102770556.74,2006-01,21
5288,2006,1,LA,18,1497,373762099.26,2006-01,28
5289,2006,1,MA,26,2378,265684506.73,2006-01,22
5290,2006,1,MD,11,1160,333995448.48,2006-01,12
5291,2006,1,ME,5,362,22551315.78,2006-01,6
5292,2006,1,MI,30,2970,607543669.03,2006-01,29
5293,2006,1,MN,18,1602,369415626.59999996,2006-01,22
5294,2006,1,MO,20,2339,946637667.6,2006-01,23
5295,2006,1,MS,14,1091,198921517.34,2006-01,18
5296,2006,1,MT,4,355,173933509.53,2006-01,5
5297,2006,1,NC,19,1819,522390707.79999995,2006-01,22
5298,2006,1,ND,7,763,294778763.97,2006-01,7
5299,2006,1,NE,10,1006,210328676.93,2006-01,13
5300,2006,1,NH,5,458,90467741.63,2006-01,5
5301,2006,1,NJ,25,2305,210094886.47,2006-01,27
5302,2006,1,NM,11,911,348465805.05,2006-01,13
5303,2006,1,NV,12,846,132968307.52,2006-01,11
5304,2006,1,NY,73,6022,564998371.05,2006-01,77
5305,2006,1,OH,29,3167,1534954587.85,2006-01,36
5306,2006,1,OK,21,1929,382620617.83,2006-01,21
5307,2006,1,OR,4,316,34440787.0,2006-01,6
5308,2006,1,PA,56,5216,1273253729.88,2006-01,59
5309,2006,1,RI,6,480,23553131.15,2006-01,5
5310,2006,1,SC,19,1732,374859538.73,2006-01,20
5311,2006,1,SD,3,264,34033943.4,2006-01,4
5312,2006,1,TN,9,948,663854940.75,2006-01,9
5313,2006,1,TX,93,7863,2006921173.3799999,2006-01,101
5314,2006,1,UT,8,731,381411697.52,2006-01,9
5315,2006,1,VA,23,1622,292605537.47,2006-01,26
5316,2006,1,VT,1,109,3773007.75,2006-01,1
5317,2006,1,WA,5,281,84406275.53999999,2006-01,7
5318,2006,1,WI,32,3014,433044742.67,2006-01,32
5319,2006,1,WV,17,1775,1010045004.26,2006-01,18
5320,2006,1,WY,8,791,489091922.32,2006-01,8
5321,2006,2,AL,18,1659,768314685.05,2006-02,22
5322,2006,2,AR,5,421,225583207.3,2006-02,7
5323,2006,2,AZ,19,1478,419246237.65999997,2006-02,20
5324,2006,2,CA,62,4096,316015234.51,2006-02,68
5325,2006,2,CO,24,2049,344689157.82,2006-02,24
5326,2006,2,CT,15,1320,65458879.77,2006-02,16
5327,2006,2,DC,1,59,0.0,2006-02,0
5328,2006,2,DE,8,772,63090982.41,2006-02,7
5329,2006,2,FL,55,5351,1109449274.66,2006-02,54
