,state,date,total_co2
6837,LA,1999-10-01,3704949.3
6838,LA,1999-11-01,3437060.3749999995
6839,LA,1999-12-01,3740240.35
6840,LA,2000-01-01,3821097.648
6841,LA,2000-02-01,3161823.0
6842,LA,2000-03-01,3358483.275
6843,LA,2000-04-01,3072138.134
6844,LA,2000-05-01,4517375.9399999995
6845,LA,2000-06-01,5015301.134
6846,LA,2000-07-01,6444431.979
6847,LA,2000-08-01,7173783.682
6848,LA,2000-09-01,4934289.081
6849,LA,2000-10-01,4053772.271
6850,LA,2000-11-01,3809242.108
6851,LA,2000-12-01,4703011.455
6852,LA,2001-01-01,4995012.835
6853,LA,2001-02-01,3248773.9329999997
6854,LA,2001-03-01,2798307.347
6855,LA,2001-04-01,3469403.714
6856,LA,2001-05-01,3942594.44
6857,LA,2001-06-01,4162497.799
6858,LA,2001-07-01,4941453.217999999
6859,LA,2001-08-01,5104148.909
6860,LA,2001-09-01,4068651.018
6861,LA,2001-10-01,3320627.0640000002
6862,LA,2001-11-01,3037139.763
6863,LA,2001-12-01,3510629.116
6864,LA,2002-01-01,3550090.67
6865,LA,2002-02-01,3304191.983
6866,LA,2002-03-01,3511429.935
6867,LA,2002-04-01,3230872.476
6868,LA,2002-05-01,3924238.653
6869,LA,2002-06-01,4197463.63
6870,LA,2002-07-01,4785935.175
6871,LA,2002-08-01,5209723.653
6872,LA,2002-09-01,4629212.102
6873,LA,2002-10-01,3734512.6050000004
6874,LA,2002-11-01,2996114.847
6875,LA,2002-12-01,3816510.355
6876,LA,2003-01-01,4185834.839
6877,LA,2003-02-01,3459011.065
6878,LA,2003-03-01,3583188.505
6879,LA,2003-04-01,2931306.194
6880,LA,2003-05-01,4205401.134000001
6881,LA,2003-06-01,4099765.143
6882,LA,2003-07-01,4490590.002
6883,LA,2003-08-01,4766452.988
6884,LA,2003-09-01,3855836.764
6885,LA,2003-10-01,3814032.647
6886,LA,2003-11-01,3571730.551
6887,LA,2003-12-01,3905179.3669999996
6888,LA,2004-01-01,3979219.17
6889,LA,2004-02-01,3609141.3439999996
6890,LA,2004-03-01,3064517.4
6891,LA,2004-04-01,3470491.088
6892,LA,2004-05-01,4621522.931
6893,LA,2004-06-01,4446913.979
6894,LA,2004-07-01,4930872.18
6895,LA,2004-08-01,5018354.166
6896,LA,2004-09-01,4729556.257999999
6897,LA,2004-10-01,4253329.96
6898,LA,2004-11-01,3691550.4050000003
6899,LA,2004-12-01,4229554.791
6900,LA,2005-01-01,4329386.506
6901,LA,2005-02-01,3751253.824
6902,LA,2005-03-01,4197078.906
6903,LA,2005-04-01,3173797.444
6904,LA,2005-05-01,4178786.94
6905,LA,2005-06-01,4926892.029
6906,LA,2005-07-01,5087207.63
6907,LA,2005-08-01,4990408.817
6908,LA,2005-09-01,4176015.657
6909,LA,2005-10-01,3868039.768
6910,LA,2005-11-01,3629362.5270000002
6911,LA,2005-12-01,4071361.93
6912,LA,2006-01-01,3696332.219
6913,LA,2006-02-01,3274175.539
6914,LA,2006-03-01,3012428.231
6915,LA,2006-04-01,3232844.864
6916,LA,2006-05-01,3895395.675
6917,LA,2006-06-01,4383054.459
6918,LA,2006-07-01,5049784.221
6919,LA,2006-08-01,5169502.161
6920,LA,2006-09-01,4073445.024
6921,LA,2006-10-01,4091581.756
6922,LA,2006-11-01,3698978.582
6923,LA,2006-12-01,3986967.634
6924,LA,2007-01-01,3960645.185
6925,LA,2007-02-01,3437341.5670000003
6926,LA,2007-03-01,3108065.822
6927,LA,2007-04-01,3021186.177
6928,LA,2007-05-01,3654987.35
6929,LA,2007-06-01,4534947.742
6930,LA,2007-07-01,4755376.081
6931,LA,2007-08-01,5386541.361
6932,LA,2007-09-01,4366237.052
6933,LA,2007-10-01,4038956.9729999998
6934,LA,2007-11-01,3453837.532
6935,LA,2007-12-01,3830276.721
6936,LA,2008-01-01,4360316.626
6937,LA,2008-02-01,3458358.765
6938,LA,2008-03-01,3554347.183
6939,LA,2008-04-01,3251204.284
6940,LA,2008-05-01,4524412.566
6941,LA,2008-06-01,4483419.336
6942,LA,2008-07-01,4919113.1219999995
6943,LA,2008-08-01,4704924.942
6944,LA,2008-09-01,3797607.78
6945,LA,2008-10-01,3616756.57
6946,LA,2008-11-01,3453528.268
6947,LA,2008-12-01,4081088.81
6948,LA,2009-01-01,4143358.296
6949,LA,2009-02-01,3251692.954
6950,LA,2009-03-01,3165334.6180000002
6951,LA,2009-04-01,2748977.2120000003
6952,LA,2009-05-01,3701961.414
6953,LA,2009-06-01,4459215.8889999995
6954,LA,2009-07-01,4776824.461
6955,LA,2009-08-01,4717194.097
6956,LA,2009-09-01,4197221.542
6957,LA,2009-10-01,3635142.417
6958,LA,2009-11-01,3787437.322
6959,LA,2009-12-01,4173936.9159999997
6960,LA,2010-01-01,4301364.501
6961,LA,2010-02-01,3586324.344
6962,LA,2010-03-01,3766398.679
6963,LA,2010-04-01,3056466.948
6964,LA,2010-05-01,4068996.5749999997
6965,LA,2010-06-01,5176914.096
6966,LA,2010-07-01,5302517.936
6967,LA,2010-08-01,5693751.241
6968,LA,2010-09-01,4976711.979
6969,LA,2010-10-01,4151243.218
6970,LA,2010-11-01,4205822.792
6971,LA,2010-12-01,4373988.997
6972,LA,2011-01-01,5007473.711999999
6973,LA,2011-02-01,4370460.881
6974,LA,2011-03-01,3746731.522
6975,LA,2011-04-01,4476159.96
6976,LA,2011-05-01,4554894.6280000005
6977,LA,2011-06-01,5273832.367
6978,LA,2011-07-01,5714097.033
6979,LA,2011-08-01,5777521.668
6980,LA,2011-09-01,4669422.146
6981,LA,2011-10-01,3832104.972
6982,LA,2011-11-01,4349243.7530000005
6983,LA,2011-12-01,4350569.266
6984,LA,2012-01-01,4363839.129
6985,LA,2012-02-01,3658621.849
6986,LA,2012-03-01,3343520.287
6987,LA,2012-04-01,3029081.214
6988,LA,2012-05-01,4805496.904
6989,LA,2012-06-01,5094224.177
6990,LA,2012-07-01,5641981.436
6991,LA,2012-08-01,5308207.656
6992,LA,2012-09-01,4737800.2069999995
6993,LA,2012-10-01,4361131.576
6994,LA,2012-11-01,4213034.559
6995,LA,2012-12-01,4648869.782
6996,LA,2013-01-01,4413709.515
6997,LA,2013-02-01,3650181.722
6998,LA,2013-03-01,4144249.4869999997
6999,LA,2013-04-01,3475624.409
7000,LA,2013-05-01,4205666.229
7001,LA,2013-06-01,4913421.499
7002,LA,2013-07-01,5045830.708
7003,LA,2013-08-01,5142787.317
7004,LA,2013-09-01,4876314.316
7005,LA,2013-10-01,3620150.383
7006,LA,2013-11-01,3539489.758
7007,LA,2013-12-01,4219629.817
7008,LA,2014-01-01,4718077.238
7009,LA,2014-02-01,3711052.548
7010,LA,2014-03-01,3533322.865
7011,LA,2014-04-01,3337836.646
7012,LA,2014-05-01,4020659.872
7013,LA,2014-06-01,4673561.661
7014,LA,2014-07-01,5132990.744
7015,LA,2014-08-01,5534834.366
7016,LA,2014-09-01,4885673.139
7017,LA,2014-10-01,3526806.461
7018,LA,2014-11-01,3643838.375
7019,LA,2014-12-01,3974363.58
7020,LA,2015-01-01,4625121.602
7021,LA,2015-02-01,4135257.74
7022,LA,2015-03-01,3611831.5100000002
7023,LA,2015-04-01,3216186.451
7024,LA,2015-05-01,3858135.817
7025,LA,2015-06-01,4651828.591
7026,LA,2015-07-01,5259206.629
7027,LA,2015-08-01,5092905.592
7028,LA,2015-09-01,4482204.219
7029,LA,2015-10-01,3971961.799
7030,LA,2015-11-01,3880469.832
7031,LA,2015-12-01,4119729.326
7032,LA,2016-01-01,4070744.825
7033,LA,2016-02-01,3561677.369
7034,LA,2016-03-01,3504159.395
7035,LA,2016-04-01,3403735.671
7036,LA,2016-05-01,4004895.33
7037,LA,2016-06-01,4761382.239
7038,LA,2016-07-01,5478549.588
7039,LA,2016-08-01,4885173.028
7040,LA,2016-09-01,4100360.073
7041,LA,2016-10-01,3177837.943
7042,LA,2016-11-01,3120344.1
7043,LA,2016-12-01,3924957.389
7044,LA,2017-01-01,3800947.584
7045,LA,2017-02-01,3161562.458
7046,LA,2017-03-01,3049935.756
7047,LA,2017-04-01,2835447.947
7048,LA,2017-05-01,4043480.5209999997
7049,LA,2017-06-01,4310801.853999999
7050,LA,2017-07-01,4690819.2700000005
7051,LA,2017-08-01,4157098.187
7052,LA,2017-09-01,4108438.4930000002
7053,LA,2017-10-01,3327351.201
7054,LA,2017-11-01,3049476.497
7055,LA,2017-12-01,3744276.628
7056,LA,2018-01-01,4336545.327
7057,LA,2018-02-01,3124054.303
7058,LA,2018-03-01,2660237.535
7059,LA,2018-04-01,2725073.807
7060,LA,2018-05-01,3697859.6149999998
7061,LA,2018-06-01,4476927.508
7062,LA,2018-07-01,4960219.619
7063,LA,2018-08-01,4555812.536
7064,LA,2018-09-01,4147883.884
7065,LA,2018-10-01,3350618.725
7066,LA,2018-11-01,3248540.186
7067,LA,2018-12-01,3213954.745
7068,LA,2019-01-01,3588244.957
7069,LA,2019-02-01,3140522.094
7070,LA,2019-03-01,3115449.321
7071,LA,2019-04-01,3204544.52
7072,LA,2019-05-01,4097387.639
7073,LA,2019-06-01,4028803.2279999997
7074,LA,2019-07-01,4376872.096
7075,LA,2019-08-01,4325248.777
7076,LA,2019-09-01,4135799.734
7077,LA,2019-10-01,3048542.641
7078,LA,2019-11-01,2423309.174
7079,LA,2019-12-01,2409159.485
7080,LA,2020-01-01,2737530.0069999998
7081,LA,2020-02-01,2519615.142
7082,LA,2020-03-01,2983937.4080000003
7083,LA,2020-04-01,2897180.928
7084,LA,2020-05-01,3196031.877
7085,LA,2020-06-01,3844468.236
7086,LA,2020-07-01,4129514.218
7087,LA,2020-08-01,3928441.103
7088,LA,2020-09-01,3149240.974
7089,LA,2020-10-01,2848715.201
7090,LA,2020-11-01,2799445.569
7091,LA,2020-12-01,3252644.976
7092,LA,2021-01-01,2748358.133
7093,LA,2021-02-01,3236551.3340000003
7094,LA,2021-03-01,2741886.838
7095,LA,2021-04-01,2812083.519
7096,LA,2021-05-01,2896578.738
7097,LA,2021-06-01,3468261.823
7098,LA,2021-07-01,4314741.252
7099,LA,2021-08-01,4905138.142
7100,LA,2021-09-01,3581914.262
7101,LA,2021-10-01,3903692.863
7102,LA,2021-11-01,3145128.169
7103,LA,2021-12-01,2562341.6119999997
7104,LA,2022-01-01,3679811.204
7105,LA,2022-02-01,3338664.014
7106,LA,2022-03-01,2701340.87
7107,LA,2022-04-01,3341628.486
7108,LA,2022-05-01,4335669.44
7109,LA,2022-06-01,4568940.161
7110,LA,2022-07-01,4753604.43
7111,LA,2022-08-01,4276704.156
7112,LA,2022-09-01,3554403.873
7113,LA,2022-10-01,2944106.841
7114,LA,2022-11-01,2896023.977
7115,LA,2022-12-01,3416882.6
7116,LA,2023-01-01,2435472.915
7117,LA,2023-02-01,2378996.395
7118,LA,2023-03-01,2423427.8370000003
7119,LA,2023-04-01,2350504.058
7120,LA,2023-05-01,3151828.526
7121,LA,2023-06-01,3864790.315
7122,LA,2023-07-01,4407320.364
7123,LA,2023-08-01,4720499.448
7124,LA,2023-09-01,3574990.113
7125,LA,2023-10-01,2896390.409
7126,LA,2023-11-01,3301310.681
7127,LA,2023-12-01,3417226.535
7128,LA,2024-01-01,3733414.682
7129,LA,2024-02-01,2473813.746
7130,LA,2024-03-01,2742985.319
7131,LA,2024-04-01,2680057.097
7132,LA,2024-05-01,3525069.6180000002
7133,LA,2024-06-01,3786252.901
7134,LA,2024-07-01,3788767.646
7135,LA,2024-08-01,3932224.83
7136,LA,2024-09-01,3237601.33
7137,LA,2024-10-01,2765272.957
7138,LA,2024-11-01,2786812.957
7139,LA,2024-12-01,2691170.961
7140,MA,1990-01-01,2353569.191585381
7141,MA,1990-02-01,2033017.120269438
7142,MA,1990-03-01,1988017.448756187
7143,MA,1990-04-01,1802719.656378992
7144,MA,1990-05-01,1753871.995497408
7145,MA,1990-06-01,2076337.5753372423
7146,MA,1990-07-01,2700355.378700934
7147,MA,1990-08-01,2580826.96876494
7148,MA,1990-09-01,2011153.792802273
7149,MA,1990-10-01,1992619.9727056331
7150,MA,1990-11-01,1856965.960543579
7151,MA,1990-12-01,2109700.9386579944
7152,MA,1991-01-01,2414378.8420435204
7153,MA,1991-02-01,2085544.601042468
7154,MA,1991-03-01,2039382.263776608
7155,MA,1991-04-01,1849296.8942908205
7156,MA,1991-05-01,1799187.1463652158
7157,MA,1991-06-01,2129984.335602789
7158,MA,1991-07-01,2770125.015080712
7159,MA,1991-08-01,2647508.3250745954
7160,MA,1991-09-01,2063116.3862943663
7161,MA,1991-10-01,2044103.704082366
7162,MA,1991-11-01,1904944.771354428
7163,MA,1991-12-01,2164209.7149921134
7164,MA,1992-01-01,2275595.988260837
7165,MA,1992-02-01,1965663.732976724
7166,MA,1992-03-01,1922154.8901796995
7167,MA,1992-04-01,1742995.9708351188
7168,MA,1992-05-01,1695766.621668128
7169,MA,1992-06-01,2007548.9913810145
7170,MA,1992-07-01,2610893.2291517444
7171,MA,1992-08-01,2495324.767809707
7172,MA,1992-09-01,1944524.732495162
7173,MA,1992-10-01,1926604.9335745056
7174,MA,1992-11-01,1795445.1074809632
7175,MA,1992-12-01,2039807.0341863972
7176,MA,1993-01-01,2046625.5611173909
7177,MA,1993-02-01,1767878.6837492287
7178,MA,1993-03-01,1728747.6999267952
7179,MA,1993-04-01,1567615.7478033332
7180,MA,1993-05-01,1525138.614894527
7181,MA,1993-06-01,1805549.4482111323
7182,MA,1993-07-01,2348185.1996997776
7183,MA,1993-08-01,2244245.234845828
7184,MA,1993-09-01,1748866.6891134395
7185,MA,1993-10-01,1732749.9800357758
7186,MA,1993-11-01,1614787.453269365
7187,MA,1993-12-01,1834561.6873334087
7188,MA,1994-01-01,2078279.701870731
7189,MA,1994-02-01,1795221.5850367877
7190,MA,1994-03-01,1755485.381728551
7191,MA,1994-04-01,1591861.2817548527
7192,MA,1994-05-01,1548727.1761347512
7193,MA,1994-06-01,1833474.984497109
7194,MA,1994-07-01,2384503.413562808
7195,MA,1994-08-01,2278955.86091171
7196,MA,1994-09-01,1775915.5413254683
7197,MA,1994-10-01,1759549.563115572
7198,MA,1994-11-01,1639762.5685535744
7199,MA,1994-12-01,1862935.9415080864
7200,MA,1995-01-01,1996909.1765495848
7201,MA,1995-02-01,1724933.585153608
7202,MA,1995-03-01,1686753.1665333265
7203,MA,1995-04-01,1529535.4126150105
7204,MA,1995-05-01,1488090.1291637467
7205,MA,1995-06-01,1761689.2558882895
7206,MA,1995-07-01,2291143.3642792488
7207,MA,1995-08-01,2189728.296681944
7208,MA,1995-09-01,1706383.4276289502
7209,MA,1995-10-01,1690658.2237301993
7210,MA,1995-11-01,1575561.2286256263
7211,MA,1995-12-01,1789996.7331504682
7212,MA,1996-01-01,1945207.6586848963
7213,MA,1996-02-01,1680273.7249979677
7214,MA,1996-03-01,1643081.826846498
7215,MA,1996-04-01,1489934.5617657858
7216,MA,1996-05-01,1449562.3286504743
7217,MA,1996-06-01,1716077.7630848382
7218,MA,1996-07-01,2231823.89648877
7219,MA,1996-08-01,2133034.543165656
7220,MA,1996-09-01,1662203.8453506995
7221,MA,1996-10-01,1646885.7791023962
7222,MA,1996-11-01,1534768.7339216615
7223,MA,1996-12-01,1743652.337940357
7224,MA,1997-01-01,2365884.666
7225,MA,1997-02-01,2080014.158
7226,MA,1997-03-01,2153122.66
7227,MA,1997-04-01,1870080.55
7228,MA,1997-05-01,1824552.7459999998
7229,MA,1997-06-01,2281041.97
7230,MA,1997-07-01,2349005.13
7231,MA,1997-08-01,2283950.757
7232,MA,1997-09-01,2065551.5960000001
7233,MA,1997-10-01,2021429.622
7234,MA,1997-11-01,2171866.3140000002
7235,MA,1997-12-01,2649785.725
7236,MA,1998-01-01,2563105.7600000002
7237,MA,1998-02-01,2128705.192
7238,MA,1998-03-01,2167639.861
7239,MA,1998-04-01,1791776.341
7240,MA,1998-05-01,2091013.1400000001
7241,MA,1998-06-01,2380059.142
7242,MA,1998-07-01,2584752.691
7243,MA,1998-08-01,2547139.215
7244,MA,1998-09-01,2299815.5749999997
7245,MA,1998-10-01,2257419.0919999997
7246,MA,1998-11-01,2278841.33
7247,MA,1998-12-01,2345996.366
7248,MA,1999-01-01,2494746.766
7249,MA,1999-02-01,2233911.891
7250,MA,1999-03-01,2385797.329
7251,MA,1999-04-01,2023985.599
7252,MA,1999-05-01,1988976.422
7253,MA,1999-06-01,2278107.841
7254,MA,1999-07-01,2288064.236
7255,MA,1999-08-01,2152359.469
7256,MA,1999-09-01,1754929.534
7257,MA,1999-10-01,1420484.177
7258,MA,1999-11-01,1414386.8199999998
7259,MA,1999-12-01,1697880.6369999999
7260,MA,2000-01-01,2026990.891
7261,MA,2000-02-01,1706959.846
7262,MA,2000-03-01,1434491.434
7263,MA,2000-04-01,1145740.517
7264,MA,2000-05-01,1292402.523
7265,MA,2000-06-01,1703473.0729999999
7266,MA,2000-07-01,1878827.229
7267,MA,2000-08-01,2020576.036
7268,MA,2000-09-01,1890298.046
7269,MA,2000-10-01,2029836.438
7270,MA,2000-11-01,1946077.94
7271,MA,2000-12-01,2394328.412
7272,MA,2001-01-01,2282237.903
7273,MA,2001-02-01,1804316.099
7274,MA,2001-03-01,2061691.118
7275,MA,2001-04-01,1340692.5019999999
7276,MA,2001-05-01,1455504.36
7277,MA,2001-06-01,1775568.674
7278,MA,2001-07-01,1887462.097
7279,MA,2001-08-01,2258366.615
7280,MA,2001-09-01,1412988.466
7281,MA,2001-10-01,1691095.046
7282,MA,2001-11-01,1773847.925
7283,MA,2001-12-01,1827691.164
7284,MA,2002-01-01,1774039.939
7285,MA,2002-02-01,1636742.604
7286,MA,2002-03-01,1659988.3569999998
7287,MA,2002-04-01,1399864.926
7288,MA,2002-05-01,1416795.699
7289,MA,2002-06-01,1550602.0059999998
7290,MA,2002-07-01,2093722.743
7291,MA,2002-08-01,2108882.531
7292,MA,2002-09-01,1877080.295
7293,MA,2002-10-01,2030970.1199999999
7294,MA,2002-11-01,1720213.629
7295,MA,2002-12-01,2218031.582
7296,MA,2003-01-01,2057653.156
7297,MA,2003-02-01,1963441.432
7298,MA,2003-03-01,1831246.628
7299,MA,2003-04-01,1754829.851
7300,MA,2003-05-01,1528156.2210000001
7301,MA,2003-06-01,1636591.609
7302,MA,2003-07-01,2420883.106
7303,MA,2003-08-01,2493840.904
7304,MA,2003-09-01,1954705.222
7305,MA,2003-10-01,2182183.711
7306,MA,2003-11-01,2033564.254
7307,MA,2003-12-01,1990243.9610000001
7308,MA,2004-01-01,2443303.056
7309,MA,2004-02-01,2063873.157
7310,MA,2004-03-01,2301727.4620000003
7311,MA,2004-04-01,2019712.051
7312,MA,2004-05-01,1655736.614
7313,MA,2004-06-01,1832587.0
7314,MA,2004-07-01,2312932.289
7315,MA,2004-08-01,2161830.609
7316,MA,2004-09-01,1661833.1020000002
7317,MA,2004-10-01,1665183.658
7318,MA,2004-11-01,1679531.246
7319,MA,2004-12-01,2040577.699
7320,MA,2005-01-01,2209074.238
7321,MA,2005-02-01,1818249.123
7322,MA,2005-03-01,2153763.013
7323,MA,2005-04-01,2085595.623
7324,MA,2005-05-01,1682425.866
7325,MA,2005-06-01,2230613.971
7326,MA,2005-07-01,2511661.881
7327,MA,2005-08-01,2639632.8479999998
7328,MA,2005-09-01,2369810.529
7329,MA,2005-10-01,2288686.46
7330,MA,2005-11-01,1824933.003
7331,MA,2005-12-01,2476540.803
7332,MA,2006-01-01,1946060.071
7333,MA,2006-02-01,1745020.599
7334,MA,2006-03-01,1698777.341
7335,MA,2006-04-01,1518176.632
7336,MA,2006-05-01,1663899.281
7337,MA,2006-06-01,2073817.768
7338,MA,2006-07-01,2547009.428
7339,MA,2006-08-01,2321374.006
7340,MA,2006-09-01,1883937.27
7341,MA,2006-10-01,1929839.713
7342,MA,2006-11-01,1847354.1060000001
7343,MA,2006-12-01,1894901.194
7344,MA,2007-01-01,1969268.857
7345,MA,2007-02-01,2028773.807
7346,MA,2007-03-01,2115753.897
7347,MA,2007-04-01,2073233.662
7348,MA,2007-05-01,1955251.259
7349,MA,2007-06-01,2155451.61
7350,MA,2007-07-01,2408496.4729999998
7351,MA,2007-08-01,2533735.986
7352,MA,2007-09-01,2006160.707
7353,MA,2007-10-01,2098611.247
7354,MA,2007-11-01,1806122.208
7355,MA,2007-12-01,1893616.298
7356,MA,2008-01-01,1643366.782
7357,MA,2008-02-01,1553144.15
7358,MA,2008-03-01,1556644.751
7359,MA,2008-04-01,1751158.505
7360,MA,2008-05-01,1316323.98
7361,MA,2008-06-01,1880807.537
7362,MA,2008-07-01,2205515.465
7363,MA,2008-08-01,1844686.158
7364,MA,2008-09-01,1803860.072
7365,MA,2008-10-01,1832097.437
7366,MA,2008-11-01,1982929.769
7367,MA,2008-12-01,1819330.534
7368,MA,2009-01-01,2028594.113
7369,MA,2009-02-01,1494697.424
7370,MA,2009-03-01,1546142.965
7371,MA,2009-04-01,1417588.699
7372,MA,2009-05-01,1158744.334
7373,MA,2009-06-01,1310615.768
7374,MA,2009-07-01,1644760.999
7375,MA,2009-08-01,2040059.883
7376,MA,2009-09-01,1417982.613
7377,MA,2009-10-01,1521655.492
7378,MA,2009-11-01,1437634.2310000001
7379,MA,2009-12-01,1642667.848
7380,MA,2010-01-01,1694728.463
7381,MA,2010-02-01,1487667.0389999999
7382,MA,2010-03-01,1411416.199
7383,MA,2010-04-01,1430543.3769999999
7384,MA,2010-05-01,1639952.49
7385,MA,2010-06-01,1750268.748
7386,MA,2010-07-01,2507326.8109999998
7387,MA,2010-08-01,2054371.609
7388,MA,2010-09-01,1631083.937
7389,MA,2010-10-01,1448944.316
7390,MA,2010-11-01,1229680.3599999999
7391,MA,2010-12-01,1522059.632
7392,MA,2011-01-01,1678170.7
7393,MA,2011-02-01,1381173.2710000002
7394,MA,2011-03-01,1164948.006
7395,MA,2011-04-01,1461613.1260000002
7396,MA,2011-05-01,1094049.434
7397,MA,2011-06-01,1194427.77
7398,MA,2011-07-01,1921264.224
7399,MA,2011-08-01,1604336.409
7400,MA,2011-09-01,1118149.643
7401,MA,2011-10-01,1215058.289
7402,MA,2011-11-01,898784.299
7403,MA,2011-12-01,906237.862
7404,MA,2012-01-01,1182629.662
7405,MA,2012-02-01,807070.324
7406,MA,2012-03-01,850245.756
7407,MA,2012-04-01,817220.77
7408,MA,2012-05-01,894881.965
7409,MA,2012-06-01,1148202.5890000002
7410,MA,2012-07-01,1782067.689
7411,MA,2012-08-01,1781396.31
7412,MA,2012-09-01,1135307.591
7413,MA,2012-10-01,980380.745
7414,MA,2012-11-01,964504.87
7415,MA,2012-12-01,876222.0939999999
7416,MA,2013-01-01,1309224.789
7417,MA,2013-02-01,904617.223
7418,MA,2013-03-01,1059785.369
7419,MA,2013-04-01,1074617.742
7420,MA,2013-05-01,991698.649
7421,MA,2013-06-01,1047981.618
7422,MA,2013-07-01,2010735.999
7423,MA,2013-08-01,1342860.641
7424,MA,2013-09-01,986575.211
7425,MA,2013-10-01,855272.902
7426,MA,2013-11-01,904915.669
7427,MA,2013-12-01,1190865.044
7428,MA,2014-01-01,1498548.546
7429,MA,2014-02-01,1185026.115
7430,MA,2014-03-01,1141125.934
7431,MA,2014-04-01,943245.615
7432,MA,2014-05-01,758587.754
7433,MA,2014-06-01,838385.365
7434,MA,2014-07-01,1266955.4309999999
7435,MA,2014-08-01,1054480.704
7436,MA,2014-09-01,902399.7220000001
7437,MA,2014-10-01,841970.56
7438,MA,2014-11-01,778334.038
7439,MA,2014-12-01,590370.24
7440,MA,2015-01-01,1050512.697
7441,MA,2015-02-01,1393638.017
7442,MA,2015-03-01,838624.8300000001
7443,MA,2015-04-01,671663.073
7444,MA,2015-05-01,913714.376
7445,MA,2015-06-01,898531.81
7446,MA,2015-07-01,1544203.2380000001
7447,MA,2015-08-01,1462519.3599999999
7448,MA,2015-09-01,1088364.049
7449,MA,2015-10-01,980917.085
7450,MA,2015-11-01,721111.745
7451,MA,2015-12-01,720339.782
7452,MA,2016-01-01,960537.868
7453,MA,2016-02-01,898651.447
7454,MA,2016-03-01,754358.812
7455,MA,2016-04-01,808939.557
7456,MA,2016-05-01,904064.986
7457,MA,2016-06-01,1139332.317
7458,MA,2016-07-01,1462305.878
7459,MA,2016-08-01,1450535.931
7460,MA,2016-09-01,986139.042
7461,MA,2016-10-01,663775.781
7462,MA,2016-11-01,547315.231
7463,MA,2016-12-01,998001.557
7464,MA,2017-01-01,955970.171
7465,MA,2017-02-01,998886.0750000001
7466,MA,2017-03-01,1167218.017
7467,MA,2017-04-01,907446.051
7468,MA,2017-05-01,859753.009
7469,MA,2017-06-01,937490.995
7470,MA,2017-07-01,1083682.465
7471,MA,2017-08-01,1115279.963
7472,MA,2017-09-01,905760.235
7473,MA,2017-10-01,827879.685
7474,MA,2017-11-01,606717.3420000001
7475,MA,2017-12-01,787836.0360000001
7476,MA,2018-01-01,967996.793
7477,MA,2018-02-01,638546.771
7478,MA,2018-03-01,709684.409
7479,MA,2018-04-01,447806.559
7480,MA,2018-05-01,435373.61199999996
7481,MA,2018-06-01,510691.672
7482,MA,2018-07-01,1124424.212
7483,MA,2018-08-01,1181341.5219999999
7484,MA,2018-09-01,744211.204
7485,MA,2018-10-01,611939.9180000001
7486,MA,2018-11-01,466833.028
7487,MA,2018-12-01,505135.927
7488,MA,2019-01-01,662576.422
7489,MA,2019-02-01,545145.281
7490,MA,2019-03-01,534666.764
7491,MA,2019-04-01,410032.272
7492,MA,2019-05-01,343492.19
7493,MA,2019-06-01,453208.832
7494,MA,2019-07-01,1025166.255
7495,MA,2019-08-01,751099.313
7496,MA,2019-09-01,447160.503
7497,MA,2019-10-01,462714.17699999997
7498,MA,2019-11-01,435253.163
7499,MA,2019-12-01,629723.031
7500,MA,2020-01-01,620819.551
7501,MA,2020-02-01,521575.453
7502,MA,2020-03-01,220000.734
7503,MA,2020-04-01,256182.294
7504,MA,2020-05-01,185220.633
