state,date,monthly_population,yearly_population
AZ,1994-06,4245089.0,4245089
AZ,1994-07,4260706.5,4245089
AZ,1994-08,4276324.0,4245089
AZ,1994-09,4291941.5,4245089
AZ,1994-10,4307559.0,4245089
AZ,1994-11,4323176.5,4245089
AZ,1994-12,4338794.0,4245089
AZ,1995-01,4354411.5,4432499
AZ,1995-02,4370029.0,4432499
AZ,1995-03,4385646.5,4432499
AZ,1995-04,4401264.0,4432499
AZ,1995-05,4416881.5,4432499
AZ,1995-06,4432499.0,4432499
AZ,1995-07,4445369.083333333,4432499
AZ,1995-08,4458239.166666667,4432499
AZ,1995-09,4471109.25,4432499
AZ,1995-10,4483979.333333333,4432499
AZ,1995-11,4496849.416666667,4432499
AZ,1995-12,4509719.5,4432499
AZ,1996-01,4522589.583333333,4586940
AZ,1996-02,4535459.666666667,4586940
AZ,1996-03,4548329.75,4586940
AZ,1996-04,4561199.833333333,4586940
AZ,1996-05,4574069.916666667,4586940
AZ,1996-06,4586940.0,4586940
AZ,1996-07,4599444.166666667,4586940
AZ,1996-08,4611948.333333333,4586940
AZ,1996-09,4624452.5,4586940
AZ,1996-10,4636956.666666667,4586940
AZ,1996-11,4649460.833333333,4586940
AZ,1996-12,4661965.0,4586940
AZ,1997-01,4674469.166666667,4736990
AZ,1997-02,4686973.333333333,4736990
AZ,1997-03,4699477.5,4736990
AZ,1997-04,4711981.666666667,4736990
AZ,1997-05,4724485.833333333,4736990
AZ,1997-06,4736990.0,4736990
AZ,1997-07,4749186.0,4736990
AZ,1997-08,4761382.0,4736990
AZ,1997-09,4773578.0,4736990
AZ,1997-10,4785774.0,4736990
AZ,1997-11,4797970.0,4736990
AZ,1997-12,4810166.0,4736990
AZ,1998-01,4822362.0,4883342
AZ,1998-02,4834558.0,4883342
AZ,1998-03,4846754.0,4883342
AZ,1998-04,4858950.0,4883342
AZ,1998-05,4871146.0,4883342
AZ,1998-06,4883342.0,4883342
AZ,1998-07,4895048.75,4883342
AZ,1998-08,4906755.5,4883342
AZ,1998-09,4918462.25,4883342
AZ,1998-10,4930169.0,4883342
AZ,1998-11,4941875.75,4883342
AZ,1998-12,4953582.5,4883342
AZ,1999-01,4965289.25,5023823
AZ,1999-02,4976996.0,5023823
AZ,1999-03,4988702.75,5023823
AZ,1999-04,5000409.5,5023823
AZ,1999-05,5012116.25,5023823
AZ,1999-06,5023823.0,5023823
AZ,1999-07,5035219.916666667,5023823
AZ,1999-08,5046616.833333333,5023823
AZ,1999-09,5058013.75,5023823
AZ,1999-10,5069410.666666667,5023823
AZ,1999-11,5080807.583333333,5023823
AZ,1999-12,5092204.5,5023823
AZ,2000-01,5103601.416666667,5160586
AZ,2000-02,5114998.333333333,5160586
AZ,2000-03,5126395.25,5160586
AZ,2000-04,5137792.166666667,5160586
AZ,2000-05,5149189.083333333,5160586
AZ,2000-06,5160586.0,5160586
AZ,2000-07,5169993.583333333,5160586
AZ,2000-08,5179401.166666667,5160586
AZ,2000-09,5188808.75,5160586
AZ,2000-10,5198216.333333333,5160586
AZ,2000-11,5207623.916666667,5160586
AZ,2000-12,5217031.5,5160586
AZ,2001-01,5226439.083333333,5273477
AZ,2001-02,5235846.666666667,5273477
AZ,2001-03,5245254.25,5273477
AZ,2001-04,5254661.833333333,5273477
AZ,2001-05,5264069.416666667,5273477
AZ,2001-06,5273477.0,5273477
AZ,2001-07,5283708.5,5273477
AZ,2001-08,5293940.0,5273477
AZ,2001-09,5304171.5,5273477
AZ,2001-10,5314403.0,5273477
AZ,2001-11,5324634.5,5273477
AZ,2001-12,5334866.0,5273477
AZ,2002-01,5345097.5,5396255
AZ,2002-02,5355329.0,5396255
AZ,2002-03,5365560.5,5396255
AZ,2002-04,5375792.0,5396255
AZ,2002-05,5386023.5,5396255
AZ,2002-06,5396255.0,5396255
AZ,2002-07,5405764.083333333,5396255
AZ,2002-08,5415273.166666667,5396255
AZ,2002-09,5424782.25,5396255
AZ,2002-10,5434291.333333333,5396255
AZ,2002-11,5443800.416666667,5396255
AZ,2002-12,5453309.5,5396255
AZ,2003-01,5462818.583333333,5510364
AZ,2003-02,5472327.666666667,5510364
AZ,2003-03,5481836.75,5510364
AZ,2003-04,5491345.833333333,5510364
AZ,2003-05,5500854.916666667,5510364
AZ,2003-06,5510364.0,5510364
AZ,2003-07,5522200.666666667,5510364
AZ,2003-08,5534037.333333333,5510364
AZ,2003-09,5545874.0,5510364
AZ,2003-10,5557710.666666667,5510364
AZ,2003-11,5569547.333333333,5510364
AZ,2003-12,5581384.0,5510364
AZ,2004-01,5593220.666666667,5652404
AZ,2004-02,5605057.333333333,5652404
AZ,2004-03,5616894.0,5652404
AZ,2004-04,5628730.666666667,5652404
AZ,2004-05,5640567.333333333,5652404
AZ,2004-06,5652404.0,5652404
AZ,2004-07,5667960.083333333,5652404
AZ,2004-08,5683516.166666667,5652404
AZ,2004-09,5699072.25,5652404
AZ,2004-10,5714628.333333333,5652404
AZ,2004-11,5730184.416666667,5652404
AZ,2004-12,5745740.5,5652404
AZ,2005-01,5761296.583333333,5839077
AZ,2005-02,5776852.666666667,5839077
AZ,2005-03,5792408.75,5839077
AZ,2005-04,5807964.833333333,5839077
AZ,2005-05,5823520.916666667,5839077
AZ,2005-06,5839077.0,5839077
AZ,2005-07,5854915.666666667,5839077
AZ,2005-08,5870754.333333333,5839077
AZ,2005-09,5886593.0,5839077
AZ,2005-10,5902431.666666667,5839077
AZ,2005-11,5918270.333333333,5839077
AZ,2005-12,5934109.0,5839077
AZ,2006-01,5949947.666666667,6029141
AZ,2006-02,5965786.333333333,6029141
AZ,2006-03,5981625.0,6029141
AZ,2006-04,5997463.666666667,6029141
AZ,2006-05,6013302.333333333,6029141
AZ,2006-06,6029141.0,6029141
AZ,2006-07,6040686.0,6029141
AZ,2006-08,6052231.0,6029141
AZ,2006-09,6063776.0,6029141
AZ,2006-10,6075321.0,6029141
AZ,2006-11,6086866.0,6029141
AZ,2006-12,6098411.0,6029141
AZ,2007-01,6109956.0,6167681
AZ,2007-02,6121501.0,6167681
AZ,2007-03,6133046.0,6167681
AZ,2007-04,6144591.0,6167681
AZ,2007-05,6156136.0,6167681
AZ,2007-06,6167681.0,6167681
AZ,2007-07,6177071.083333333,6167681
AZ,2007-08,6186461.166666667,6167681
AZ,2007-09,6195851.25,6167681
AZ,2007-10,6205241.333333333,6167681
AZ,2007-11,6214631.416666667,6167681
AZ,2007-12,6224021.5,6167681
AZ,2008-01,6233411.583333333,6280362
AZ,2008-02,6242801.666666667,6280362
AZ,2008-03,6252191.75,6280362
AZ,2008-04,6261581.833333333,6280362
AZ,2008-05,6270971.916666667,6280362
AZ,2008-06,6280362.0,6280362
AZ,2008-07,6285594.666666667,6280362
AZ,2008-08,6290827.333333333,6280362
AZ,2008-09,6296060.0,6280362
AZ,2008-10,6301292.666666667,6280362
AZ,2008-11,6306525.333333333,6280362
AZ,2008-12,6311758.0,6280362
AZ,2009-01,6316990.666666667,6343154
AZ,2009-02,6322223.333333333,6343154
AZ,2009-03,6327456.0,6343154
AZ,2009-04,6332688.666666667,6343154
AZ,2009-05,6337921.333333333,6343154
AZ,2009-06,6343154.0,6343154
AZ,2009-07,6347999.833333333,6343154
AZ,2009-08,6352845.666666667,6343154
AZ,2009-09,6357691.5,6343154
AZ,2009-10,6362537.333333333,6343154
AZ,2009-11,6367383.166666667,6343154
AZ,2009-12,6372229.0,6343154
AZ,2010-01,6377074.833333333,6401304
AZ,2010-02,6381920.666666667,6401304
AZ,2010-03,6386766.5,6401304
AZ,2010-04,6391612.333333333,6401304
AZ,2010-05,6396458.166666667,6401304
AZ,2010-06,6401304.0,6401304
AZ,2010-07,6404791.833333333,6401304
AZ,2010-08,6408279.666666667,6401304
AZ,2010-09,6411767.5,6401304
AZ,2010-10,6415255.333333333,6401304
AZ,2010-11,6418743.166666667,6401304
AZ,2010-12,6422231.0,6401304
AZ,2011-01,6425718.833333333,6443158
AZ,2011-02,6429206.666666667,6443158
AZ,2011-03,6432694.5,6443158
AZ,2011-04,6436182.333333333,6443158
AZ,2011-05,6439670.166666667,6443158
AZ,2011-06,6443158.0,6443158
AZ,2011-07,6448044.833333333,6443158
AZ,2011-08,6452931.666666667,6443158
AZ,2011-09,6457818.5,6443158
AZ,2011-10,6462705.333333333,6443158
AZ,2011-11,6467592.166666667,6443158
AZ,2011-12,6472479.0,6443158
AZ,2012-01,6477365.833333333,6501800
AZ,2012-02,6482252.666666667,6501800
AZ,2012-03,6487139.5,6501800
AZ,2012-04,6492026.333333333,6501800
AZ,2012-05,6496913.166666667,6501800
AZ,2012-06,6501800.0,6501800
AZ,2012-07,6506310.5,6501800
AZ,2012-08,6510821.0,6501800
AZ,2012-09,6515331.5,6501800
AZ,2012-10,6519842.0,6501800
AZ,2012-11,6524352.5,6501800
AZ,2012-12,6528863.0,6501800
AZ,2013-01,6533373.5,6555926
AZ,2013-02,6537884.0,6555926
AZ,2013-03,6542394.5,6555926
AZ,2013-04,6546905.0,6555926
AZ,2013-05,6551415.5,6555926
AZ,2013-06,6555926.0,6555926
AZ,2013-07,6562089.666666667,6555926
AZ,2013-08,6568253.333333333,6555926
AZ,2013-09,6574417.0,6555926
AZ,2013-10,6580580.666666667,6555926
AZ,2013-11,6586744.333333333,6555926
AZ,2013-12,6592908.0,6555926
AZ,2014-01,6599071.666666667,6629890
AZ,2014-02,6605235.333333333,6629890
AZ,2014-03,6611399.0,6629890
AZ,2014-04,6617562.666666667,6629890
AZ,2014-05,6623726.333333333,6629890
AZ,2014-06,6629890.0,6629890
AZ,2014-07,6636199.75,6629890
AZ,2014-08,6642509.5,6629890
AZ,2014-09,6648819.25,6629890
AZ,2014-10,6655129.0,6629890
AZ,2014-11,6661438.75,6629890
AZ,2014-12,6667748.5,6629890
AZ,2015-01,6674058.25,6705607
AZ,2015-02,6680368.0,6705607
AZ,2015-03,6686677.75,6705607
AZ,2015-04,6692987.5,6705607
AZ,2015-05,6699297.25,6705607
AZ,2015-06,6705607.0,6705607
AZ,2015-07,6712912.916666667,6705607
AZ,2015-08,6720218.833333333,6705607
AZ,2015-09,6727524.75,6705607
AZ,2015-10,6734830.666666667,6705607
AZ,2015-11,6742136.583333333,6705607
AZ,2015-12,6749442.5,6705607
AZ,2016-01,6756748.416666667,6793278
AZ,2016-02,6764054.333333333,6793278
AZ,2016-03,6771360.25,6793278
AZ,2016-04,6778666.166666667,6793278
AZ,2016-05,6785972.083333333,6793278
AZ,2016-06,6793278.0,6793278
AZ,2016-07,6799869.833333333,6793278
AZ,2016-08,6806461.666666667,6793278
AZ,2016-09,6813053.5,6793278
AZ,2016-10,6819645.333333333,6793278
AZ,2016-11,6826237.166666667,6793278
AZ,2016-12,6832829.0,6793278
AZ,2017-01,6839420.833333333,6872380
AZ,2017-02,6846012.666666667,6872380
AZ,2017-03,6852604.5,6872380
AZ,2017-04,6859196.333333333,6872380
AZ,2017-05,6865788.166666667,6872380
AZ,2017-06,6872380.0,6872380
AZ,2017-07,6880040.0,6872380
AZ,2017-08,6887700.0,6872380
AZ,2017-09,6895360.0,6872380
AZ,2017-10,6903020.0,6872380
AZ,2017-11,6910680.0,6872380
AZ,2017-12,6918340.0,6872380
AZ,2018-01,6926000.0,6964300
AZ,2018-02,6933660.0,6964300
AZ,2018-03,6941320.0,6964300
AZ,2018-04,6948980.0,6964300
AZ,2018-05,6956640.0,6964300
AZ,2018-06,6964300.0,6964300
AZ,2018-07,6972916.25,6964300
AZ,2018-08,6981532.5,6964300
AZ,2018-09,6990148.75,6964300
AZ,2018-10,6998765.0,6964300
AZ,2018-11,7007381.25,6964300
AZ,2018-12,7015997.5,6964300
AZ,2019-01,7024613.75,7067695
AZ,2019-02,7033230.0,7067695
AZ,2019-03,7041846.25,7067695
AZ,2019-04,7050462.5,7067695
AZ,2019-05,7059078.75,7067695
AZ,2019-06,7067695.0,7067695
AZ,2019-07,7067695.0,7067695
AZ,2019-08,7067695.0,7067695
AZ,2019-09,7067695.0,7067695
AZ,2019-10,7067695.0,7067695
AZ,2019-11,7067695.0,7067695
AZ,2019-12,7067695.0,7067695
AR,1990-01,,2356586
AR,1990-02,,2356586
AR,1990-03,,2356586
AR,1990-04,,2356586
AR,1990-05,,2356586
AR,1990-06,2356586.0,2356586
AR,1990-07,2358799.1666666665,2356586
AR,1990-08,2361012.3333333335,2356586
AR,1990-09,2363225.5,2356586
AR,1990-10,2365438.6666666665,2356586
AR,1990-11,2367651.8333333335,2356586
AR,1990-12,2369865.0,2356586
AR,1991-01,2372078.1666666665,2383144
AR,1991-02,2374291.3333333335,2383144
AR,1991-03,2376504.5,2383144
AR,1991-04,2378717.6666666665,2383144
AR,1991-05,2380930.8333333335,2383144
AR,1991-06,2383144.0,2383144
AR,1991-07,2385880.6666666665,2383144
AR,1991-08,2388617.3333333335,2383144
AR,1991-09,2391354.0,2383144
AR,1991-10,2394090.6666666665,2383144
AR,1991-11,2396827.3333333335,2383144
AR,1991-12,2399564.0,2383144
AR,1992-01,2402300.6666666665,2415984
AR,1992-02,2405037.3333333335,2415984
AR,1992-03,2407774.0,2415984
AR,1992-04,2410510.6666666665,2415984
AR,1992-05,2413247.3333333335,2415984
AR,1992-06,2415984.0,2415984
AR,1992-07,2419343.9166666665,2415984
AR,1992-08,2422703.8333333335,2415984
AR,1992-09,2426063.75,2415984
AR,1992-10,2429423.6666666665,2415984
AR,1992-11,2432783.5833333335,2415984
AR,1992-12,2436143.5,2415984
AR,1993-01,2439503.4166666665,2456303
AR,1993-02,2442863.3333333335,2456303
AR,1993-03,2446223.25,2456303
AR,1993-04,2449583.1666666665,2456303
AR,1993-05,2452943.0833333335,2456303
AR,1993-06,2456303.0,2456303
AR,1993-07,2459446.0,2456303
AR,1993-08,2462589.0,2456303
AR,1993-09,2465732.0,2456303
AR,1993-10,2468875.0,2456303
AR,1993-11,2472018.0,2456303
AR,1993-12,2475161.0,2456303
AR,1994-01,2478304.0,2494019
AR,1994-02,2481447.0,2494019
AR,1994-03,2484590.0,2494019
AR,1994-04,2487733.0,2494019
AR,1994-05,2490876.0,2494019
AR,1994-06,2494019.0,2494019
AR,1994-07,2497467.3333333335,2494019
AR,1994-08,2500915.6666666665,2494019
AR,1994-09,2504364.0,2494019
AR,1994-10,2507812.3333333335,2494019
AR,1994-11,2511260.6666666665,2494019
AR,1994-12,2514709.0,2494019
AR,1995-01,2518157.3333333335,2535399
AR,1995-02,2521605.6666666665,2535399
AR,1995-03,2525054.0,2535399
AR,1995-04,2528502.3333333335,2535399
AR,1995-05,2531950.6666666665,2535399
AR,1995-06,2535399.0,2535399
AR,1995-07,2538458.1666666665,2535399
AR,1995-08,2541517.3333333335,2535399
AR,1995-09,2544576.5,2535399
AR,1995-10,2547635.6666666665,2535399
AR,1995-11,2550694.8333333335,2535399
AR,1995-12,2553754.0,2535399
AR,1996-01,2556813.1666666665,2572109
AR,1996-02,2559872.3333333335,2572109
AR,1996-03,2562931.5,2572109
AR,1996-04,2565990.6666666665,2572109
AR,1996-05,2569049.8333333335,2572109
AR,1996-06,2572109.0,2572109
AR,1996-07,2574524.0833333335,2572109
AR,1996-08,2576939.1666666665,2572109
AR,1996-09,2579354.25,2572109
AR,1996-10,2581769.3333333335,2572109
AR,1996-11,2584184.4166666665,2572109
AR,1996-12,2586599.5,2572109
AR,1997-01,2589014.5833333335,2601090
AR,1997-02,2591429.6666666665,2601090
AR,1997-03,2593844.75,2601090
AR,1997-04,2596259.8333333335,2601090
AR,1997-05,2598674.9166666665,2601090
AR,1997-06,2601090.0,2601090
AR,1997-07,2603189.9166666665,2601090
AR,1997-08,2605289.8333333335,2601090
AR,1997-09,2607389.75,2601090
AR,1997-10,2609489.6666666665,2601090
AR,1997-11,2611589.5833333335,2601090
AR,1997-12,2613689.5,2601090
AR,1998-01,2615789.4166666665,2626289
AR,1998-02,2617889.3333333335,2626289
AR,1998-03,2619989.25,2626289
AR,1998-04,2622089.1666666665,2626289
AR,1998-05,2624189.0833333335,2626289
AR,1998-06,2626289.0,2626289
AR,1998-07,2628419.9166666665,2626289
AR,1998-08,2630550.8333333335,2626289
AR,1998-09,2632681.75,2626289
AR,1998-10,2634812.6666666665,2626289
AR,1998-11,2636943.5833333335,2626289
AR,1998-12,2639074.5,2626289
AR,1999-01,2641205.4166666665,2651860
AR,1999-02,2643336.3333333335,2651860
AR,1999-03,2645467.25,2651860
AR,1999-04,2647598.1666666665,2651860
AR,1999-05,2649729.0833333335,2651860
AR,1999-06,2651860.0,2651860
AR,1999-07,2654087.3333333335,2651860
AR,1999-08,2656314.6666666665,2651860
AR,1999-09,2658542.0,2651860
AR,1999-10,2660769.3333333335,2651860
AR,1999-11,2662996.6666666665,2651860
AR,1999-12,2665224.0,2651860
AR,2000-01,2667451.3333333335,2678588
AR,2000-02,2669678.6666666665,2678588
AR,2000-03,2671906.0,2678588
AR,2000-04,2674133.3333333335,2678588
AR,2000-05,2676360.6666666665,2678588
AR,2000-06,2678588.0,2678588
AR,2000-07,2679669.9166666665,2678588
AR,2000-08,2680751.8333333335,2678588
AR,2000-09,2681833.75,2678588
AR,2000-10,2682915.6666666665,2678588
AR,2000-11,2683997.5833333335,2678588
AR,2000-12,2685079.5,2678588
AR,2001-01,2686161.4166666665,2691571
AR,2001-02,2687243.3333333335,2691571
AR,2001-03,2688325.25,2691571
AR,2001-04,2689407.1666666665,2691571
AR,2001-05,2690489.0833333335,2691571
AR,2001-06,2691571.0,2691571
AR,2001-07,2692767.3333333335,2691571
AR,2001-08,2693963.6666666665,2691571
AR,2001-09,2695160.0,2691571
AR,2001-10,2696356.3333333335,2691571
AR,2001-11,2697552.6666666665,2691571
AR,2001-12,2698749.0,2691571
AR,2002-01,2699945.3333333335,2705927
AR,2002-02,2701141.6666666665,2705927
AR,2002-03,2702338.0,2705927
AR,2002-04,2703534.3333333335,2705927
AR,2002-05,2704730.6666666665,2705927
AR,2002-06,2705927.0,2705927
AR,2002-07,2707501.0833333335,2705927
AR,2002-08,2709075.1666666665,2705927
AR,2002-09,2710649.25,2705927
AR,2002-10,2712223.3333333335,2705927
AR,2002-11,2713797.4166666665,2705927
AR,2002-12,2715371.5,2705927
AR,2003-01,2716945.5833333335,2724816
AR,2003-02,2718519.6666666665,2724816
AR,2003-03,2720093.75,2724816
AR,2003-04,2721667.8333333335,2724816
AR,2003-05,2723241.9166666665,2724816
AR,2003-06,2724816.0,2724816
AR,2003-07,2726888.5,2724816
AR,2003-08,2728961.0,2724816
AR,2003-09,2731033.5,2724816
AR,2003-10,2733106.0,2724816
AR,2003-11,2735178.5,2724816
AR,2003-12,2737251.0,2724816
AR,2004-01,2739323.5,2749686
AR,2004-02,2741396.0,2749686
AR,2004-03,2743468.5,2749686
AR,2004-04,2745541.0,2749686
AR,2004-05,2747613.5,2749686
AR,2004-06,2749686.0,2749686
AR,2004-07,2752303.5833333335,2749686
AR,2004-08,2754921.1666666665,2749686
AR,2004-09,2757538.75,2749686
AR,2004-10,2760156.3333333335,2749686
AR,2004-11,2762773.9166666665,2749686
AR,2004-12,2765391.5,2749686
AR,2005-01,2768009.0833333335,2781097
AR,2005-02,2770626.6666666665,2781097
AR,2005-03,2773244.25,2781097
AR,2005-04,2775861.8333333335,2781097
AR,2005-05,2778479.4166666665,2781097
AR,2005-06,2781097.0,2781097
AR,2005-07,2784485.6666666665,2781097
AR,2005-08,2787874.3333333335,2781097
AR,2005-09,2791263.0,2781097
AR,2005-10,2794651.6666666665,2781097
AR,2005-11,2798040.3333333335,2781097
AR,2005-12,2801429.0,2781097
AR,2006-01,2804817.6666666665,2821761
AR,2006-02,2808206.3333333335,2821761
AR,2006-03,2811595.0,2821761
AR,2006-04,2814983.6666666665,2821761
AR,2006-05,2818372.3333333335,2821761
AR,2006-06,2821761.0,2821761
AR,2006-07,2824001.75,2821761
AR,2006-08,2826242.5,2821761
AR,2006-09,2828483.25,2821761
AR,2006-10,2830724.0,2821761
AR,2006-11,2832964.75,2821761
AR,2006-12,2835205.5,2821761
AR,2007-01,2837446.25,2848650
AR,2007-02,2839687.0,2848650
AR,2007-03,2841927.75,2848650
AR,2007-04,2844168.5,2848650
AR,2007-05,2846409.25,2848650
AR,2007-06,2848650.0,2848650
AR,2007-07,2850808.6666666665,2848650
AR,2007-08,2852967.3333333335,2848650
AR,2007-09,2855126.0,2848650
AR,2007-10,2857284.6666666665,2848650
AR,2007-11,2859443.3333333335,2848650
AR,2007-12,2861602.0,2848650
AR,2008-01,2863760.6666666665,2874554
AR,2008-02,2865919.3333333335,2874554
AR,2008-03,2868078.0,2874554
AR,2008-04,2870236.6666666665,2874554
AR,2008-05,2872395.3333333335,2874554
AR,2008-06,2874554.0,2874554
AR,2008-07,2876411.4166666665,2874554
AR,2008-08,2878268.8333333335,2874554
AR,2008-09,2880126.25,2874554
AR,2008-10,2881983.6666666665,2874554
AR,2008-11,2883841.0833333335,2874554
AR,2008-12,2885698.5,2874554
AR,2009-01,2887555.9166666665,2896843
AR,2009-02,2889413.3333333335,2896843
AR,2009-03,2891270.75,2896843
AR,2009-04,2893128.1666666665,2896843
AR,2009-05,2894985.5833333335,2896843
AR,2009-06,2896843.0,2896843
AR,2009-07,2898901.5833333335,2896843
AR,2009-08,2900960.1666666665,2896843
AR,2009-09,2903018.75,2896843
AR,2009-10,2905077.3333333335,2896843
AR,2009-11,2907135.9166666665,2896843
AR,2009-12,2909194.5,2896843
AR,2010-01,2911253.0833333335,2921546
AR,2010-02,2913311.6666666665,2921546
AR,2010-03,2915370.25,2921546
AR,2010-04,2917428.8333333335,2921546
AR,2010-05,2919487.4166666665,2921546
AR,2010-06,2921546.0,2921546
AR,2010-07,2922981.5833333335,2921546
AR,2010-08,2924417.1666666665,2921546
AR,2010-09,2925852.75,2921546
AR,2010-10,2927288.3333333335,2921546
AR,2010-11,2928723.9166666665,2921546
AR,2010-12,2930159.5,2921546
AR,2011-01,2931595.0833333335,2938773
AR,2011-02,2933030.6666666665,2938773
AR,2011-03,2934466.25,2938773
AR,2011-04,2935901.8333333335,2938773
AR,2011-05,2937337.4166666665,2938773
AR,2011-06,2938773.0,2938773
AR,2011-07,2939608.0,2938773
AR,2011-08,2940443.0,2938773
AR,2011-09,2941278.0,2938773
AR,2011-10,2942113.0,2938773
AR,2011-11,2942948.0,2938773
AR,2011-12,2943783.0,2938773
AR,2012-01,2944618.0,2948793
AR,2012-02,2945453.0,2948793
AR,2012-03,2946288.0,2948793
AR,2012-04,2947123.0,2948793
AR,2012-05,2947958.0,2948793
AR,2012-06,2948793.0,2948793
AR,2012-07,2949273.8333333335,2948793
AR,2012-08,2949754.6666666665,2948793
AR,2012-09,2950235.5,2948793
AR,2012-10,2950716.3333333335,2948793
AR,2012-11,2951197.1666666665,2948793
AR,2012-12,2951678.0,2948793
AR,2013-01,2952158.8333333335,2954563
AR,2013-02,2952639.6666666665,2954563
AR,2013-03,2953120.5,2954563
AR,2013-04,2953601.3333333335,2954563
AR,2013-05,2954082.1666666665,2954563
AR,2013-06,2954563.0,2954563
AR,2013-07,2955103.5833333335,2954563
AR,2013-08,2955644.1666666665,2954563
AR,2013-09,2956184.75,2954563
AR,2013-10,2956725.3333333335,2954563
AR,2013-11,2957265.9166666665,2954563
AR,2013-12,2957806.5,2954563
AR,2014-01,2958347.0833333335,2961050
AR,2014-02,2958887.6666666665,2961050
AR,2014-03,2959428.25,2961050
AR,2014-04,2959968.8333333335,2961050
AR,2014-05,2960509.4166666665,2961050
AR,2014-06,2961050.0,2961050
AR,2014-07,2961813.3333333335,2961050
AR,2014-08,2962576.6666666665,2961050
AR,2014-09,2963340.0,2961050
AR,2014-10,2964103.3333333335,2961050
AR,2014-11,2964866.6666666665,2961050
AR,2014-12,2965630.0,2961050
AR,2015-01,2966393.3333333335,2970210
AR,2015-02,2967156.6666666665,2970210
AR,2015-03,2967920.0,2970210
AR,2015-04,2968683.3333333335,2970210
AR,2015-05,2969446.6666666665,2970210
AR,2015-06,2970210.0,2970210
AR,2015-07,2971065.4166666665,2970210
AR,2015-08,2971920.8333333335,2970210
AR,2015-09,2972776.25,2970210
AR,2015-10,2973631.6666666665,2970210
AR,2015-11,2974487.0833333335,2970210
AR,2015-12,2975342.5,2970210
AR,2016-01,2976197.9166666665,2980475
AR,2016-02,2977053.3333333335,2980475
